id,time,IaAB,IbAB,IcAB
20305,203050,7.035775e+03,6.970687e+03,8.275329e+01
20306,203060,7.035789e+03,6.970692e+03,8.275329e+01
20307,203070,7.035789e+03,6.970692e+03,8.275329e+01
20308,203080,7.035789e+03,6.970692e+03,8.275329e+01
20309,203090,7.035789e+03,6.970692e+03,8.275329e+01
20310,203100,7.035789e+03,6.970692e+03,8.275329e+01
20311,203110,7.035782e+03,6.970675e+03,8.275328e+01
20312,203120,7.035782e+03,6.970675e+03,8.275328e+01
20313,203130,7.035782e+03,6.970675e+03,8.275328e+01
20314,203140,7.035782e+03,6.970675e+03,8.275328e+01
20315,203150,7.035782e+03,6.970675e+03,8.275328e+01
20316,203160,7.035754e+03,6.970637e+03,8.275328e+01
20317,203170,7.035754e+03,6.970637e+03,8.275328e+01
20318,203180,7.035754e+03,6.970637e+03,8.275328e+01
20319,203190,7.035754e+03,6.970637e+03,8.275328e+01
20320,203200,7.035754e+03,6.970637e+03,8.275328e+01
20321,203210,7.035705e+03,6.970578e+03,8.275328e+01
20322,203220,7.035705e+03,6.970578e+03,8.275328e+01
20323,203230,7.035705e+03,6.970578e+03,8.275328e+01
20324,203240,7.035705e+03,6.970578e+03,8.275328e+01
20325,203250,7.035705e+03,6.970578e+03,8.275328e+01
20326,203260,7.035635e+03,6.970498e+03,8.275328e+01
20327,203270,7.035635e+03,6.970498e+03,8.275328e+01
20328,203280,7.035635e+03,6.970498e+03,8.275328e+01
20329,203290,7.035635e+03,6.970498e+03,8.275328e+01
20330,203300,7.035635e+03,6.970498e+03,8.275328e+01
20331,203310,7.035544e+03,6.970397e+03,8.275328e+01
20332,203320,7.035544e+03,6.970397e+03,8.275328e+01
20333,203330,7.035544e+03,6.970397e+03,8.275328e+01
20334,203340,7.035544e+03,6.970397e+03,8.275328e+01
20335,203350,7.035544e+03,6.970397e+03,8.275328e+01
20336,203360,7.035432e+03,6.970275e+03,8.275328e+01
20337,203370,7.035432e+03,6.970275e+03,8.275328e+01
20338,203380,7.035432e+03,6.970275e+03,8.275328e+01
20339,203390,7.035432e+03,6.970275e+03,8.275328e+01
20340,203400,7.035432e+03,6.970275e+03,8.275328e+01
20341,203410,7.035299e+03,6.970132e+03,8.275328e+01
20342,203420,7.035299e+03,6.970132e+03,8.275328e+01
20343,203430,7.035299e+03,6.970132e+03,8.275328e+01
20344,203440,7.035299e+03,6.970132e+03,8.275328e+01
20345,203450,7.035299e+03,6.970132e+03,8.275328e+01
20346,203460,7.035146e+03,6.969969e+03,8.275328e+01
20347,203470,7.035146e+03,6.969969e+03,8.275328e+01
20348,203480,7.035146e+03,6.969969e+03,8.275328e+01
20349,203490,7.035146e+03,6.969969e+03,8.275328e+01
20350,203500,7.035146e+03,6.969969e+03,8.275328e+01
20351,203510,7.034972e+03,6.969785e+03,8.275328e+01
20352,203520,7.034972e+03,6.969785e+03,8.275328e+01
20353,203530,7.034972e+03,6.969785e+03,8.275328e+01
20354,203540,7.034972e+03,6.969785e+03,8.275328e+01
20355,203550,7.034972e+03,6.969785e+03,8.275328e+01
20356,203560,7.034777e+03,6.969581e+03,8.275328e+01
20357,203570,7.034777e+03,6.969581e+03,8.275328e+01
20358,203580,7.034777e+03,6.969581e+03,8.275328e+01
20359,203590,7.034777e+03,6.969581e+03,8.275328e+01
20360,203600,7.034777e+03,6.969581e+03,8.275328e+01
20361,203610,7.034562e+03,6.969356e+03,8.275328e+01
20362,203620,7.034562e+03,6.969356e+03,8.275328e+01
20363,203630,7.034562e+03,6.969356e+03,8.275328e+01
20364,203640,7.034562e+03,6.969356e+03,8.275328e+01
20365,203650,7.034562e+03,6.969356e+03,8.275328e+01
20366,203660,7.034326e+03,6.969111e+03,8.275328e+01
20367,203670,7.034326e+03,6.969111e+03,8.275328e+01
20368,203680,7.034326e+03,6.969111e+03,8.275328e+01
20369,203690,7.034326e+03,6.969111e+03,8.275328e+01
20370,203700,7.034326e+03,6.969111e+03,8.275328e+01
20371,203710,7.034070e+03,6.968845e+03,8.275328e+01
20372,203720,7.034070e+03,6.968845e+03,8.275328e+01
20373,203730,7.034070e+03,6.968845e+03,8.275328e+01
20374,203740,7.034070e+03,6.968845e+03,8.275328e+01
20375,203750,7.034070e+03,6.968845e+03,8.275328e+01
20376,203760,7.033794e+03,6.968560e+03,8.275328e+01
20377,203770,7.033794e+03,6.968560e+03,8.275328e+01
20378,203780,7.033794e+03,6.968560e+03,8.275328e+01
20379,203790,7.033794e+03,6.968560e+03,8.275328e+01
20380,203800,7.033794e+03,6.968560e+03,8.275328e+01
20381,203810,7.033498e+03,6.968254e+03,8.275328e+01
20382,203820,7.033498e+03,6.968254e+03,8.275328e+01
20383,203830,7.033498e+03,6.968254e+03,8.275328e+01
20384,203840,7.033498e+03,6.968254e+03,8.275328e+01
20385,203850,7.033498e+03,6.968254e+03,8.275328e+01
20386,203860,7.033182e+03,6.967928e+03,8.275328e+01
20387,203870,7.033182e+03,6.967928e+03,8.275328e+01
20388,203880,7.033182e+03,6.967928e+03,8.275328e+01
20389,203890,7.033182e+03,6.967928e+03,8.275328e+01
20390,203900,7.033182e+03,6.967928e+03,8.275328e+01
20391,203910,7.032847e+03,6.967583e+03,8.275328e+01
20392,203920,7.032847e+03,6.967583e+03,8.275328e+01
20393,203930,7.032847e+03,6.967583e+03,8.275328e+01
20394,203940,7.032847e+03,6.967583e+03,8.275328e+01
20395,203950,7.032847e+03,6.967583e+03,8.275328e+01
20396,203960,7.032491e+03,6.967218e+03,8.275328e+01
20397,203970,7.032491e+03,6.967218e+03,8.275328e+01
20398,203980,7.032491e+03,6.967218e+03,8.275328e+01
20399,203990,7.032491e+03,6.967218e+03,8.275328e+01
20400,204000,7.032491e+03,6.967218e+03,8.275328e+01
20401,204010,7.032116e+03,6.966834e+03,8.275328e+01
20402,204020,7.032116e+03,6.966834e+03,8.275328e+01
20403,204030,7.032116e+03,6.966834e+03,8.275328e+01
20404,204040,7.032116e+03,6.966834e+03,8.275328e+01
20405,204050,7.032116e+03,6.966834e+03,8.275328e+01
20406,204060,7.031722e+03,6.966430e+03,8.275328e+01
20407,204070,7.031722e+03,6.966430e+03,8.275328e+01
20408,204080,7.031722e+03,6.966430e+03,8.275328e+01
20409,204090,7.031722e+03,6.966430e+03,8.275328e+01
20410,204100,7.031722e+03,6.966430e+03,8.275328e+01
20411,204110,7.031308e+03,6.966007e+03,8.275328e+01
20412,204120,7.031308e+03,6.966007e+03,8.275328e+01
20413,204130,7.031308e+03,6.966007e+03,8.275328e+01
20414,204140,7.031308e+03,6.966007e+03,8.275328e+01
20415,204150,7.031308e+03,6.966007e+03,8.275328e+01
20416,204160,7.030875e+03,6.965565e+03,8.275328e+01
20417,204170,7.030875e+03,6.965565e+03,8.275328e+01
20418,204180,7.030875e+03,6.965565e+03,8.275328e+01
20419,204190,7.030875e+03,6.965565e+03,8.275328e+01
20420,204200,7.030875e+03,6.965565e+03,8.275328e+01
20421,204210,7.030423e+03,6.965104e+03,8.275328e+01
20422,204220,7.030423e+03,6.965104e+03,8.275328e+01
20423,204230,7.030423e+03,6.965104e+03,8.275328e+01
20424,204240,7.030423e+03,6.965104e+03,8.275328e+01
20425,204250,7.030423e+03,6.965104e+03,8.275328e+01
20426,204260,7.029952e+03,6.964625e+03,8.275328e+01
20427,204270,7.029952e+03,6.964625e+03,8.275328e+01
20428,204280,7.029952e+03,6.964625e+03,8.275328e+01
20429,204290,7.029952e+03,6.964625e+03,8.275328e+01
20430,204300,7.029952e+03,6.964625e+03,8.275328e+01
20431,204310,7.029463e+03,6.964126e+03,8.275328e+01
20432,204320,7.029463e+03,6.964126e+03,8.275328e+01
20433,204330,7.029463e+03,6.964126e+03,8.275328e+01
20434,204340,7.029463e+03,6.964126e+03,8.275328e+01
20435,204350,7.029463e+03,6.964126e+03,8.275328e+01
20436,204360,7.028955e+03,6.963609e+03,8.275328e+01
20437,204370,7.028955e+03,6.963609e+03,8.275328e+01
20438,204380,7.028955e+03,6.963609e+03,8.275328e+01
20439,204390,7.028955e+03,6.963609e+03,8.275328e+01
20440,204400,7.028955e+03,6.963609e+03,8.275328e+01
20441,204410,7.028429e+03,6.963074e+03,8.275328e+01
20442,204420,7.028429e+03,6.963074e+03,8.275328e+01
20443,204430,7.028429e+03,6.963074e+03,8.275328e+01
20444,204440,7.028429e+03,6.963074e+03,8.275328e+01
20445,204450,7.028429e+03,6.963074e+03,8.275328e+01
20446,204460,7.027884e+03,6.962521e+03,8.275328e+01
20447,204470,7.027884e+03,6.962521e+03,8.275328e+01
20448,204480,7.027884e+03,6.962521e+03,8.275328e+01
20449,204490,7.027884e+03,6.962521e+03,8.275328e+01
20450,204500,7.027884e+03,6.962521e+03,8.275328e+01
20451,204510,7.027322e+03,6.961950e+03,8.275328e+01
20452,204520,7.027322e+03,6.961950e+03,8.275328e+01
20453,204530,7.027322e+03,6.961950e+03,8.275328e+01
20454,204540,7.027322e+03,6.961950e+03,8.275328e+01
20455,204550,7.027322e+03,6.961950e+03,8.275328e+01
20456,204560,7.026741e+03,6.961361e+03,8.275328e+01
20457,204570,7.026741e+03,6.961361e+03,8.275328e+01
20458,204580,7.026741e+03,6.961361e+03,8.275328e+01
20459,204590,7.026741e+03,6.961361e+03,8.275328e+01
20460,204600,7.026741e+03,6.961361e+03,8.275328e+01
20461,204610,7.026143e+03,6.960754e+03,8.275327e+01
20462,204620,7.026143e+03,6.960754e+03,8.275327e+01
20463,204630,7.026143e+03,6.960754e+03,8.275327e+01
20464,204640,7.026143e+03,6.960754e+03,8.275327e+01
20465,204650,7.026143e+03,6.960754e+03,8.275327e+01
20466,204660,7.025528e+03,6.960130e+03,8.275327e+01
20467,204670,7.025528e+03,6.960130e+03,8.275327e+01
20468,204680,7.025528e+03,6.960130e+03,8.275327e+01
20469,204690,7.025528e+03,6.960130e+03,8.275327e+01
20470,204700,7.025528e+03,6.960130e+03,8.275327e+01
20471,204710,7.024895e+03,6.959489e+03,8.275327e+01
20472,204720,7.024895e+03,6.959489e+03,8.275327e+01
20473,204730,7.024895e+03,6.959489e+03,8.275327e+01
20474,204740,7.024895e+03,6.959489e+03,8.275327e+01
20475,204750,7.024895e+03,6.959489e+03,8.275327e+01
20476,204760,7.024245e+03,6.958831e+03,8.275327e+01
20477,204770,7.024245e+03,6.958831e+03,8.275327e+01
20478,204780,7.024245e+03,6.958831e+03,8.275327e+01
20479,204790,7.024245e+03,6.958831e+03,8.275327e+01
20480,204800,7.024245e+03,6.958831e+03,8.275327e+01
20481,204810,7.023578e+03,6.958156e+03,8.275327e+01
20482,204820,7.023578e+03,6.958156e+03,8.275327e+01
20483,204830,7.023578e+03,6.958156e+03,8.275327e+01
20484,204840,7.023578e+03,6.958156e+03,8.275327e+01
20485,204850,7.023578e+03,6.958156e+03,8.275327e+01
20486,204860,7.022895e+03,6.957464e+03,8.275327e+01
20487,204870,7.022895e+03,6.957464e+03,8.275327e+01
20488,204880,7.022895e+03,6.957464e+03,8.275327e+01
20489,204890,7.022895e+03,6.957464e+03,8.275327e+01
20490,204900,7.022895e+03,6.957464e+03,8.275327e+01
20491,204910,7.022194e+03,6.956756e+03,8.275327e+01
20492,204920,7.022194e+03,6.956756e+03,8.275327e+01
20493,204930,7.022194e+03,6.956756e+03,8.275327e+01
20494,204940,7.022194e+03,6.956756e+03,8.275327e+01
20495,204950,7.022194e+03,6.956756e+03,8.275327e+01
20496,204960,7.021478e+03,6.956032e+03,8.275327e+01
20497,204970,7.021478e+03,6.956032e+03,8.275327e+01
20498,204980,7.021478e+03,6.956032e+03,8.275327e+01
20499,204990,7.021478e+03,6.956032e+03,8.275327e+01
20500,205000,7.021478e+03,6.956032e+03,8.275327e+01
20501,205010,7.020746e+03,6.955291e+03,8.275327e+01
20502,205020,7.020746e+03,6.955291e+03,8.275327e+01
20503,205030,7.020746e+03,6.955291e+03,8.275327e+01
20504,205040,7.020746e+03,6.955291e+03,8.275327e+01
20505,205050,7.020746e+03,6.955291e+03,8.275327e+01
20506,205060,7.019997e+03,6.954535e+03,8.275327e+01
20507,205070,7.019997e+03,6.954535e+03,8.275327e+01
20508,205080,7.019997e+03,6.954535e+03,8.275327e+01
20509,205090,7.019997e+03,6.954535e+03,8.275327e+01
20510,205100,7.019997e+03,6.954535e+03,8.275327e+01
20511,205110,7.019233e+03,6.953764e+03,8.275327e+01
20512,205120,7.019233e+03,6.953764e+03,8.275327e+01
20513,205130,7.019233e+03,6.953764e+03,8.275327e+01
20514,205140,7.019233e+03,6.953764e+03,8.275327e+01
20515,205150,7.019233e+03,6.953764e+03,8.275327e+01
20516,205160,7.018454e+03,6.952977e+03,8.275327e+01
20517,205170,7.018454e+03,6.952977e+03,8.275327e+01
20518,205180,7.018454e+03,6.952977e+03,8.275327e+01
20519,205190,7.018454e+03,6.952977e+03,8.275327e+01
20520,205200,7.018454e+03,6.952977e+03,8.275327e+01
20521,205210,7.017659e+03,6.952174e+03,8.275327e+01
20522,205220,7.017659e+03,6.952174e+03,8.275327e+01
20523,205230,7.017659e+03,6.952174e+03,8.275327e+01
20524,205240,7.017659e+03,6.952174e+03,8.275327e+01
20525,205250,7.017659e+03,6.952174e+03,8.275327e+01
20526,205260,7.016849e+03,6.951357e+03,8.275327e+01
20527,205270,7.016849e+03,6.951357e+03,8.275327e+01
20528,205280,7.016849e+03,6.951357e+03,8.275327e+01
20529,205290,7.016849e+03,6.951357e+03,8.275327e+01
20530,205300,7.016849e+03,6.951357e+03,8.275327e+01
20531,205310,7.016025e+03,6.950526e+03,8.275327e+01
20532,205320,7.016025e+03,6.950526e+03,8.275327e+01
20533,205330,7.016025e+03,6.950526e+03,8.275327e+01
20534,205340,7.016025e+03,6.950526e+03,8.275327e+01
20535,205350,7.016025e+03,6.950526e+03,8.275327e+01
20536,205360,7.015186e+03,6.949679e+03,8.275327e+01
20537,205370,7.015186e+03,6.949679e+03,8.275327e+01
20538,205380,7.015186e+03,6.949679e+03,8.275327e+01
20539,205390,7.015186e+03,6.949679e+03,8.275327e+01
20540,205400,7.015186e+03,6.949679e+03,8.275327e+01
20541,205410,7.014332e+03,6.948819e+03,8.275327e+01
20542,205420,7.014332e+03,6.948819e+03,8.275327e+01
20543,205430,7.014332e+03,6.948819e+03,8.275327e+01
20544,205440,7.014332e+03,6.948819e+03,8.275327e+01
20545,205450,7.014332e+03,6.948819e+03,8.275327e+01
20546,205460,7.013465e+03,6.947945e+03,8.275327e+01
20547,205470,7.013465e+03,6.947945e+03,8.275327e+01
20548,205480,7.013465e+03,6.947945e+03,8.275327e+01
20549,205490,7.013465e+03,6.947945e+03,8.275327e+01
20550,205500,7.013465e+03,6.947945e+03,8.275327e+01
20551,205510,7.012584e+03,6.947057e+03,8.275327e+01
20552,205520,7.012584e+03,6.947057e+03,8.275327e+01
20553,205530,7.012584e+03,6.947057e+03,8.275327e+01
20554,205540,7.012584e+03,6.947057e+03,8.275327e+01
20555,205550,7.012584e+03,6.947057e+03,8.275327e+01
20556,205560,7.011689e+03,6.946155e+03,8.275327e+01
20557,205570,7.011689e+03,6.946155e+03,8.275327e+01
20558,205580,7.011689e+03,6.946155e+03,8.275327e+01
20559,205590,7.011689e+03,6.946155e+03,8.275327e+01
20560,205600,7.011689e+03,6.946155e+03,8.275327e+01
20561,205610,7.010781e+03,6.945240e+03,8.275327e+01
20562,205620,7.010781e+03,6.945240e+03,8.275327e+01
20563,205630,7.010781e+03,6.945240e+03,8.275327e+01
20564,205640,7.010781e+03,6.945240e+03,8.275327e+01
20565,205650,7.010781e+03,6.945240e+03,8.275327e+01
20566,205660,7.009859e+03,6.944313e+03,8.275327e+01
20567,205670,7.009859e+03,6.944313e+03,8.275327e+01
20568,205680,7.009859e+03,6.944313e+03,8.275327e+01
20569,205690,7.009859e+03,6.944313e+03,8.275327e+01
20570,205700,7.009859e+03,6.944313e+03,8.275327e+01
20571,205710,7.008925e+03,6.943372e+03,8.275327e+01
20572,205720,7.008925e+03,6.943372e+03,8.275327e+01
20573,205730,7.008925e+03,6.943372e+03,8.275327e+01
20574,205740,7.008925e+03,6.943372e+03,8.275327e+01
20575,205750,7.008925e+03,6.943372e+03,8.275327e+01
20576,205760,7.007979e+03,6.942419e+03,8.275327e+01
20577,205770,7.007979e+03,6.942419e+03,8.275327e+01
20578,205780,7.007979e+03,6.942419e+03,8.275327e+01
20579,205790,7.007979e+03,6.942419e+03,8.275327e+01
20580,205800,7.007979e+03,6.942419e+03,8.275327e+01
20581,205810,7.007020e+03,6.941454e+03,8.275328e+01
20582,205820,7.007020e+03,6.941454e+03,8.275328e+01
20583,205830,7.007020e+03,6.941454e+03,8.275328e+01
20584,205840,7.007020e+03,6.941454e+03,8.275328e+01
20585,205850,7.007020e+03,6.941454e+03,8.275328e+01
20586,205860,7.006049e+03,6.940477e+03,8.275328e+01
20587,205870,7.006049e+03,6.940477e+03,8.275328e+01
20588,205880,7.006049e+03,6.940477e+03,8.275328e+01
20589,205890,7.006049e+03,6.940477e+03,8.275328e+01
20590,205900,7.006049e+03,6.940477e+03,8.275328e+01
20591,205910,7.005066e+03,6.939488e+03,8.275328e+01
20592,205920,7.005066e+03,6.939488e+03,8.275328e+01
20593,205930,7.005066e+03,6.939488e+03,8.275328e+01
20594,205940,7.005066e+03,6.939488e+03,8.275328e+01
20595,205950,7.005066e+03,6.939488e+03,8.275328e+01
20596,205960,7.004071e+03,6.938488e+03,8.275328e+01
20597,205970,7.004071e+03,6.938488e+03,8.275328e+01
20598,205980,7.004071e+03,6.938488e+03,8.275328e+01
20599,205990,7.004071e+03,6.938488e+03,8.275328e+01
20600,206000,7.004071e+03,6.938488e+03,8.275328e+01
20601,206010,7.003066e+03,6.937477e+03,8.275328e+01
20602,206020,7.003066e+03,6.937477e+03,8.275328e+01
20603,206030,7.003066e+03,6.937477e+03,8.275328e+01
20604,206040,7.003066e+03,6.937477e+03,8.275328e+01
20605,206050,7.003066e+03,6.937477e+03,8.275328e+01
20606,206060,7.002049e+03,6.936454e+03,8.275328e+01
20607,206070,7.002049e+03,6.936454e+03,8.275328e+01
20608,206080,7.002049e+03,6.936454e+03,8.275328e+01
20609,206090,7.002049e+03,6.936454e+03,8.275328e+01
20610,206100,7.002049e+03,6.936454e+03,8.275328e+01
20611,206110,7.001022e+03,6.935422e+03,8.275328e+01
20612,206120,7.001022e+03,6.935422e+03,8.275328e+01
20613,206130,7.001022e+03,6.935422e+03,8.275328e+01
20614,206140,7.001022e+03,6.935422e+03,8.275328e+01
20615,206150,7.001022e+03,6.935422e+03,8.275328e+01
20616,206160,6.999984e+03,6.934379e+03,8.275328e+01
20617,206170,6.999984e+03,6.934379e+03,8.275328e+01
20618,206180,6.999984e+03,6.934379e+03,8.275328e+01
20619,206190,6.999984e+03,6.934379e+03,8.275328e+01
20620,206200,6.999984e+03,6.934379e+03,8.275328e+01
20621,206210,6.998936e+03,6.933325e+03,8.275328e+01
20622,206220,6.998936e+03,6.933325e+03,8.275328e+01
20623,206230,6.998936e+03,6.933325e+03,8.275328e+01
20624,206240,6.998936e+03,6.933325e+03,8.275328e+01
20625,206250,6.998936e+03,6.933325e+03,8.275328e+01
20626,206260,6.997878e+03,6.932262e+03,8.275328e+01
20627,206270,6.997878e+03,6.932262e+03,8.275328e+01
20628,206280,6.997878e+03,6.932262e+03,8.275328e+01
20629,206290,6.997878e+03,6.932262e+03,8.275328e+01
20630,206300,6.997878e+03,6.932262e+03,8.275328e+01
20631,206310,6.996811e+03,6.931190e+03,8.275328e+01
20632,206320,6.996811e+03,6.931190e+03,8.275328e+01
20633,206330,6.996811e+03,6.931190e+03,8.275328e+01
20634,206340,6.996811e+03,6.931190e+03,8.275328e+01
20635,206350,6.996811e+03,6.931190e+03,8.275328e+01
20636,206360,6.995734e+03,6.930108e+03,8.275328e+01
20637,206370,6.995734e+03,6.930108e+03,8.275328e+01
20638,206380,6.995734e+03,6.930108e+03,8.275328e+01
20639,206390,6.995734e+03,6.930108e+03,8.275328e+01
20640,206400,6.995734e+03,6.930108e+03,8.275328e+01
20641,206410,6.994648e+03,6.929018e+03,8.275328e+01
20642,206420,6.994648e+03,6.929018e+03,8.275328e+01
20643,206430,6.994648e+03,6.929018e+03,8.275328e+01
20644,206440,6.994648e+03,6.929018e+03,8.275328e+01
20645,206450,6.994648e+03,6.929018e+03,8.275328e+01
20646,206460,6.993553e+03,6.927918e+03,8.275328e+01
20647,206470,6.993553e+03,6.927918e+03,8.275328e+01
20648,206480,6.993553e+03,6.927918e+03,8.275328e+01
20649,206490,6.993553e+03,6.927918e+03,8.275328e+01
20650,206500,6.993553e+03,6.927918e+03,8.275328e+01
20651,206510,6.992450e+03,6.926811e+03,8.275328e+01
20652,206520,6.992450e+03,6.926811e+03,8.275328e+01
20653,206530,6.992450e+03,6.926811e+03,8.275328e+01
20654,206540,6.992450e+03,6.926811e+03,8.275328e+01
20655,206550,6.992450e+03,6.926811e+03,8.275328e+01
20656,206560,6.991339e+03,6.925695e+03,8.275328e+01
20657,206570,6.991339e+03,6.925695e+03,8.275328e+01
20658,206580,6.991339e+03,6.925695e+03,8.275328e+01
20659,206590,6.991339e+03,6.925695e+03,8.275328e+01
20660,206600,6.991339e+03,6.925695e+03,8.275328e+01
20661,206610,6.990219e+03,6.924572e+03,8.275328e+01
20662,206620,6.990219e+03,6.924572e+03,8.275328e+01
20663,206630,6.990219e+03,6.924572e+03,8.275328e+01
20664,206640,6.990219e+03,6.924572e+03,8.275328e+01
20665,206650,6.990219e+03,6.924572e+03,8.275328e+01
20666,206660,6.989092e+03,6.923441e+03,8.275328e+01
20667,206670,6.989092e+03,6.923441e+03,8.275328e+01
20668,206680,6.989092e+03,6.923441e+03,8.275328e+01
20669,206690,6.989092e+03,6.923441e+03,8.275328e+01
20670,206700,6.989092e+03,6.923441e+03,8.275328e+01
20671,206710,6.987958e+03,6.922303e+03,8.275328e+01
20672,206720,6.987958e+03,6.922303e+03,8.275328e+01
20673,206730,6.987958e+03,6.922303e+03,8.275328e+01
20674,206740,6.987958e+03,6.922303e+03,8.275328e+01
20675,206750,6.987958e+03,6.922303e+03,8.275328e+01
20676,206760,6.986817e+03,6.921158e+03,8.275328e+01
20677,206770,6.986817e+03,6.921158e+03,8.275328e+01
20678,206780,6.986817e+03,6.921158e+03,8.275328e+01
20679,206790,6.986817e+03,6.921158e+03,8.275328e+01
20680,206800,6.986817e+03,6.921158e+03,8.275328e+01
20681,206810,6.985669e+03,6.920006e+03,8.275328e+01
20682,206820,6.985669e+03,6.920006e+03,8.275328e+01
20683,206830,6.985669e+03,6.920006e+03,8.275328e+01
20684,206840,6.985669e+03,6.920006e+03,8.275328e+01
20685,206850,6.985669e+03,6.920006e+03,8.275328e+01
20686,206860,6.984515e+03,6.918848e+03,8.275328e+01
20687,206870,6.984515e+03,6.918848e+03,8.275328e+01
20688,206880,6.984515e+03,6.918848e+03,8.275328e+01
20689,206890,6.984515e+03,6.918848e+03,8.275328e+01
20690,206900,6.984515e+03,6.918848e+03,8.275328e+01
20691,206910,6.983354e+03,6.917684e+03,8.275328e+01
20692,206920,6.983354e+03,6.917684e+03,8.275328e+01
20693,206930,6.983354e+03,6.917684e+03,8.275328e+01
20694,206940,6.983354e+03,6.917684e+03,8.275328e+01
20695,206950,6.983354e+03,6.917684e+03,8.275328e+01
20696,206960,6.982188e+03,6.916515e+03,8.275328e+01
20697,206970,6.982188e+03,6.916515e+03,8.275328e+01
20698,206980,6.982188e+03,6.916515e+03,8.275328e+01
20699,206990,6.982188e+03,6.916515e+03,8.275328e+01
20700,207000,6.982188e+03,6.916515e+03,8.275328e+01
20701,207010,6.981016e+03,6.915340e+03,8.275328e+01
20702,207020,6.981016e+03,6.915340e+03,8.275328e+01
20703,207030,6.981016e+03,6.915340e+03,8.275328e+01
20704,207040,6.981016e+03,6.915340e+03,8.275328e+01
20705,207050,6.981016e+03,6.915340e+03,8.275328e+01
20706,207060,6.979838e+03,6.914159e+03,8.275328e+01
20707,207070,6.979838e+03,6.914159e+03,8.275328e+01
20708,207080,6.979838e+03,6.914159e+03,8.275328e+01
20709,207090,6.979838e+03,6.914159e+03,8.275328e+01
20710,207100,6.979838e+03,6.914159e+03,8.275328e+01
20711,207110,6.978656e+03,6.912974e+03,8.275328e+01
20712,207120,6.978656e+03,6.912974e+03,8.275328e+01
20713,207130,6.978656e+03,6.912974e+03,8.275328e+01
20714,207140,6.978656e+03,6.912974e+03,8.275328e+01
20715,207150,6.978656e+03,6.912974e+03,8.275328e+01
20716,207160,6.977470e+03,6.911785e+03,8.275328e+01
20717,207170,6.977470e+03,6.911785e+03,8.275328e+01
20718,207180,6.977470e+03,6.911785e+03,8.275328e+01
20719,207190,6.977470e+03,6.911785e+03,8.275328e+01
20720,207200,6.977470e+03,6.911785e+03,8.275328e+01
20721,207210,6.976278e+03,6.910591e+03,8.275328e+01
20722,207220,6.976278e+03,6.910591e+03,8.275328e+01
20723,207230,6.976278e+03,6.910591e+03,8.275328e+01
20724,207240,6.976278e+03,6.910591e+03,8.275328e+01
20725,207250,6.976278e+03,6.910591e+03,8.275328e+01
20726,207260,6.975083e+03,6.909394e+03,8.275328e+01
20727,207270,6.975083e+03,6.909394e+03,8.275328e+01
20728,207280,6.975083e+03,6.909394e+03,8.275328e+01
20729,207290,6.975083e+03,6.909394e+03,8.275328e+01
20730,207300,6.975083e+03,6.909394e+03,8.275328e+01
20731,207310,6.973884e+03,6.908193e+03,8.275329e+01
20732,207320,6.973884e+03,6.908193e+03,8.275329e+01
20733,207330,6.973884e+03,6.908193e+03,8.275329e+01
20734,207340,6.973884e+03,6.908193e+03,8.275329e+01
20735,207350,6.973884e+03,6.908193e+03,8.275329e+01
20736,207360,6.972682e+03,6.906988e+03,8.275329e+01
20737,207370,6.972682e+03,6.906988e+03,8.275329e+01
20738,207380,6.972682e+03,6.906988e+03,8.275329e+01
20739,207390,6.972682e+03,6.906988e+03,8.275329e+01
20740,207400,6.972682e+03,6.906988e+03,8.275329e+01
20741,207410,6.971476e+03,6.905781e+03,8.275329e+01
20742,207420,6.971476e+03,6.905781e+03,8.275329e+01
20743,207430,6.971476e+03,6.905781e+03,8.275329e+01
20744,207440,6.971476e+03,6.905781e+03,8.275329e+01
20745,207450,6.971476e+03,6.905781e+03,8.275329e+01
20746,207460,6.970268e+03,6.904570e+03,8.275329e+01
20747,207470,6.970268e+03,6.904570e+03,8.275329e+01
20748,207480,6.970268e+03,6.904570e+03,8.275329e+01
20749,207490,6.970268e+03,6.904570e+03,8.275329e+01
20750,207500,6.970268e+03,6.904570e+03,8.275329e+01
20751,207510,6.969057e+03,6.903358e+03,8.275329e+01
20752,207520,6.969057e+03,6.903358e+03,8.275329e+01
20753,207530,6.969057e+03,6.903358e+03,8.275329e+01
20754,207540,6.969057e+03,6.903358e+03,8.275329e+01
20755,207550,6.969057e+03,6.903358e+03,8.275329e+01
20756,207560,6.967844e+03,6.902143e+03,8.275329e+01
20757,207570,6.967844e+03,6.902143e+03,8.275329e+01
20758,207580,6.967844e+03,6.902143e+03,8.275329e+01
20759,207590,6.967844e+03,6.902143e+03,8.275329e+01
20760,207600,6.967844e+03,6.902143e+03,8.275329e+01
20761,207610,6.966629e+03,6.900927e+03,8.275329e+01
20762,207620,6.966629e+03,6.900927e+03,8.275329e+01
20763,207630,6.966629e+03,6.900927e+03,8.275329e+01
20764,207640,6.966629e+03,6.900927e+03,8.275329e+01
20765,207650,6.966629e+03,6.900927e+03,8.275329e+01
20766,207660,6.965413e+03,6.899709e+03,8.275329e+01
20767,207670,6.965413e+03,6.899709e+03,8.275329e+01
20768,207680,6.965413e+03,6.899709e+03,8.275329e+01
20769,207690,6.965413e+03,6.899709e+03,8.275329e+01
20770,207700,6.965413e+03,6.899709e+03,8.275329e+01
