id,time,IaABC,IbABC,IcABC
47079,470790,8.562792e+01,8.445568e+01,8.276408e+01
47080,470800,8.562792e+01,8.445568e+01,8.276408e+01
47081,470810,8.564414e+01,8.443466e+01,8.278328e+01
47082,470820,8.564414e+01,8.443466e+01,8.278328e+01
47083,470830,8.564414e+01,8.443466e+01,8.278328e+01
47084,470840,8.564414e+01,8.443466e+01,8.278328e+01
47085,470850,8.564414e+01,8.443466e+01,8.278328e+01
47086,470860,8.565957e+01,8.441331e+01,8.280240e+01
47087,470870,8.565957e+01,8.441331e+01,8.280240e+01
47088,470880,8.565957e+01,8.441331e+01,8.280240e+01
47089,470890,8.565957e+01,8.441331e+01,8.280240e+01
47090,470900,8.565957e+01,8.441331e+01,8.280240e+01
47091,470910,8.567422e+01,8.439166e+01,8.282144e+01
47092,470920,8.567422e+01,8.439166e+01,8.282144e+01
47093,470930,8.567422e+01,8.439166e+01,8.282144e+01
47094,470940,8.567422e+01,8.439166e+01,8.282144e+01
47095,470950,8.567422e+01,8.439166e+01,8.282144e+01
47096,470960,8.568809e+01,8.436969e+01,8.284039e+01
47097,470970,8.568809e+01,8.436969e+01,8.284039e+01
47098,470980,8.568809e+01,8.436969e+01,8.284039e+01
47099,470990,8.568809e+01,8.436969e+01,8.284039e+01
47100,471000,8.568809e+01,8.436969e+01,8.284039e+01
47101,471010,8.570116e+01,8.434742e+01,8.285923e+01
47102,471020,8.570116e+01,8.434742e+01,8.285923e+01
47103,471030,8.570116e+01,8.434742e+01,8.285923e+01
47104,471040,8.570116e+01,8.434742e+01,8.285923e+01
47105,471050,8.570116e+01,8.434742e+01,8.285923e+01
47106,471060,8.571345e+01,8.432483e+01,8.287793e+01
47107,471070,8.571345e+01,8.432483e+01,8.287793e+01
47108,471080,8.571345e+01,8.432483e+01,8.287793e+01
47109,471090,8.571345e+01,8.432483e+01,8.287793e+01
47110,471100,8.571345e+01,8.432483e+01,8.287793e+01
47111,471110,8.572495e+01,8.430194e+01,8.289646e+01
47112,471120,8.572495e+01,8.430194e+01,8.289646e+01
47113,471130,8.572495e+01,8.430194e+01,8.289646e+01
47114,471140,8.572495e+01,8.430194e+01,8.289646e+01
47115,471150,8.572495e+01,8.430194e+01,8.289646e+01
47116,471160,8.573566e+01,8.427874e+01,8.291483e+01
47117,471170,8.573566e+01,8.427874e+01,8.291483e+01
47118,471180,8.573566e+01,8.427874e+01,8.291483e+01
47119,471190,8.573566e+01,8.427874e+01,8.291483e+01
47120,471200,8.573566e+01,8.427874e+01,8.291483e+01
47121,471210,8.574559e+01,8.425524e+01,8.293305e+01
47122,471220,8.574559e+01,8.425524e+01,8.293305e+01
47123,471230,8.574559e+01,8.425524e+01,8.293305e+01
47124,471240,8.574559e+01,8.425524e+01,8.293305e+01
47125,471250,8.574559e+01,8.425524e+01,8.293305e+01
47126,471260,8.575473e+01,8.423146e+01,8.295112e+01
47127,471270,8.575473e+01,8.423146e+01,8.295112e+01
47128,471280,8.575473e+01,8.423146e+01,8.295112e+01
47129,471290,8.575473e+01,8.423146e+01,8.295112e+01
47130,471300,8.575473e+01,8.423146e+01,8.295112e+01
47131,471310,8.576309e+01,8.420743e+01,8.296906e+01
47132,471320,8.576309e+01,8.420743e+01,8.296906e+01
47133,471330,8.576309e+01,8.420743e+01,8.296906e+01
47134,471340,8.576309e+01,8.420743e+01,8.296906e+01
47135,471350,8.576309e+01,8.420743e+01,8.296906e+01
47136,471360,8.577067e+01,8.418315e+01,8.298689e+01
47137,471370,8.577067e+01,8.418315e+01,8.298689e+01
47138,471380,8.577067e+01,8.418315e+01,8.298689e+01
47139,471390,8.577067e+01,8.418315e+01,8.298689e+01
47140,471400,8.577067e+01,8.418315e+01,8.298689e+01
47141,471410,8.577748e+01,8.415863e+01,8.300459e+01
47142,471420,8.577748e+01,8.415863e+01,8.300459e+01
47143,471430,8.577748e+01,8.415863e+01,8.300459e+01
47144,471440,8.577748e+01,8.415863e+01,8.300459e+01
47145,471450,8.577748e+01,8.415863e+01,8.300459e+01
47146,471460,8.578351e+01,8.413387e+01,8.302216e+01
47147,471470,8.578351e+01,8.413387e+01,8.302216e+01
47148,471480,8.578351e+01,8.413387e+01,8.302216e+01
47149,471490,8.578351e+01,8.413387e+01,8.302216e+01
47150,471500,8.578351e+01,8.413387e+01,8.302216e+01
47151,471510,8.578876e+01,8.410886e+01,8.303956e+01
47152,471520,8.578876e+01,8.410886e+01,8.303956e+01
47153,471530,8.578876e+01,8.410886e+01,8.303956e+01
47154,471540,8.578876e+01,8.410886e+01,8.303956e+01
47155,471550,8.578876e+01,8.410886e+01,8.303956e+01
47156,471560,8.579325e+01,8.408361e+01,8.305677e+01
47157,471570,8.579325e+01,8.408361e+01,8.305677e+01
47158,471580,8.579325e+01,8.408361e+01,8.305677e+01
47159,471590,8.579325e+01,8.408361e+01,8.305677e+01
47160,471600,8.579325e+01,8.408361e+01,8.305677e+01
47161,471610,8.579696e+01,8.405811e+01,8.307378e+01
47162,471620,8.579696e+01,8.405811e+01,8.307378e+01
47163,471630,8.579696e+01,8.405811e+01,8.307378e+01
47164,471640,8.579696e+01,8.405811e+01,8.307378e+01
47165,471650,8.579696e+01,8.405811e+01,8.307378e+01
47166,471660,8.579991e+01,8.403237e+01,8.309061e+01
47167,471670,8.579991e+01,8.403237e+01,8.309061e+01
47168,471680,8.579991e+01,8.403237e+01,8.309061e+01
47169,471690,8.579991e+01,8.403237e+01,8.309061e+01
47170,471700,8.579991e+01,8.403237e+01,8.309061e+01
47171,471710,8.580209e+01,8.400642e+01,8.310724e+01
47172,471720,8.580209e+01,8.400642e+01,8.310724e+01
47173,471730,8.580209e+01,8.400642e+01,8.310724e+01
47174,471740,8.580209e+01,8.400642e+01,8.310724e+01
47175,471750,8.580209e+01,8.400642e+01,8.310724e+01
47176,471760,8.580352e+01,8.398027e+01,8.312371e+01
47177,471770,8.580352e+01,8.398027e+01,8.312371e+01
47178,471780,8.580352e+01,8.398027e+01,8.312371e+01
47179,471790,8.580352e+01,8.398027e+01,8.312371e+01
47180,471800,8.580352e+01,8.398027e+01,8.312371e+01
47181,471810,8.580418e+01,8.395393e+01,8.314002e+01
47182,471820,8.580418e+01,8.395393e+01,8.314002e+01
47183,471830,8.580418e+01,8.395393e+01,8.314002e+01
47184,471840,8.580418e+01,8.395393e+01,8.314002e+01
47185,471850,8.580418e+01,8.395393e+01,8.314002e+01
47186,471860,8.580409e+01,8.392742e+01,8.315617e+01
47187,471870,8.580409e+01,8.392742e+01,8.315617e+01
47188,471880,8.580409e+01,8.392742e+01,8.315617e+01
47189,471890,8.580409e+01,8.392742e+01,8.315617e+01
47190,471900,8.580409e+01,8.392742e+01,8.315617e+01
47191,471910,8.580325e+01,8.390074e+01,8.317217e+01
47192,471920,8.580325e+01,8.390074e+01,8.317217e+01
47193,471930,8.580325e+01,8.390074e+01,8.317217e+01
47194,471940,8.580325e+01,8.390074e+01,8.317217e+01
47195,471950,8.580325e+01,8.390074e+01,8.317217e+01
47196,471960,8.580166e+01,8.387388e+01,8.318798e+01
47197,471970,8.580166e+01,8.387388e+01,8.318798e+01
47198,471980,8.580166e+01,8.387388e+01,8.318798e+01
47199,471990,8.580166e+01,8.387388e+01,8.318798e+01
47200,472000,8.580166e+01,8.387388e+01,8.318798e+01
47201,472010,8.579933e+01,8.384685e+01,8.320358e+01
47202,472020,8.579933e+01,8.384685e+01,8.320358e+01
47203,472030,8.579933e+01,8.384685e+01,8.320358e+01
47204,472040,8.579933e+01,8.384685e+01,8.320358e+01
47205,472050,8.579933e+01,8.384685e+01,8.320358e+01
47206,472060,8.579626e+01,8.381965e+01,8.321896e+01
47207,472070,8.579626e+01,8.381965e+01,8.321896e+01
47208,472080,8.579626e+01,8.381965e+01,8.321896e+01
47209,472090,8.579626e+01,8.381965e+01,8.321896e+01
47210,472100,8.579626e+01,8.381965e+01,8.321896e+01
47211,472110,8.579246e+01,8.379226e+01,8.323411e+01
47212,472120,8.579246e+01,8.379226e+01,8.323411e+01
47213,472130,8.579246e+01,8.379226e+01,8.323411e+01
47214,472140,8.579246e+01,8.379226e+01,8.323411e+01
47215,472150,8.579246e+01,8.379226e+01,8.323411e+01
47216,472160,8.578792e+01,8.376472e+01,8.324905e+01
47217,472170,8.578792e+01,8.376472e+01,8.324905e+01
47218,472180,8.578792e+01,8.376472e+01,8.324905e+01
47219,472190,8.578792e+01,8.376472e+01,8.324905e+01
47220,472200,8.578792e+01,8.376472e+01,8.324905e+01
47221,472210,8.578266e+01,8.373704e+01,8.326379e+01
47222,472220,8.578266e+01,8.373704e+01,8.326379e+01
47223,472230,8.578266e+01,8.373704e+01,8.326379e+01
47224,472240,8.578266e+01,8.373704e+01,8.326379e+01
47225,472250,8.578266e+01,8.373704e+01,8.326379e+01
47226,472260,8.577668e+01,8.370924e+01,8.327833e+01
47227,472270,8.577668e+01,8.370924e+01,8.327833e+01
47228,472280,8.577668e+01,8.370924e+01,8.327833e+01
47229,472290,8.577668e+01,8.370924e+01,8.327833e+01
47230,472300,8.577668e+01,8.370924e+01,8.327833e+01
47231,472310,8.576997e+01,8.368133e+01,8.329268e+01
47232,472320,8.576997e+01,8.368133e+01,8.329268e+01
47233,472330,8.576997e+01,8.368133e+01,8.329268e+01
47234,472340,8.576997e+01,8.368133e+01,8.329268e+01
47235,472350,8.576997e+01,8.368133e+01,8.329268e+01
47236,472360,8.576255e+01,8.365332e+01,8.330685e+01
47237,472370,8.576255e+01,8.365332e+01,8.330685e+01
47238,472380,8.576255e+01,8.365332e+01,8.330685e+01
47239,472390,8.576255e+01,8.365332e+01,8.330685e+01
47240,472400,8.576255e+01,8.365332e+01,8.330685e+01
47241,472410,8.575442e+01,8.362521e+01,8.332082e+01
47242,472420,8.575442e+01,8.362521e+01,8.332082e+01
47243,472430,8.575442e+01,8.362521e+01,8.332082e+01
47244,472440,8.575442e+01,8.362521e+01,8.332082e+01
47245,472450,8.575442e+01,8.362521e+01,8.332082e+01
47246,472460,8.574559e+01,8.359699e+01,8.333456e+01
47247,472470,8.574559e+01,8.359699e+01,8.333456e+01
47248,472480,8.574559e+01,8.359699e+01,8.333456e+01
47249,472490,8.574559e+01,8.359699e+01,8.333456e+01
47250,472500,8.574559e+01,8.359699e+01,8.333456e+01
47251,472510,8.573606e+01,8.356867e+01,8.334807e+01
47252,472520,8.573606e+01,8.356867e+01,8.334807e+01
47253,472530,8.573606e+01,8.356867e+01,8.334807e+01
47254,472540,8.573606e+01,8.356867e+01,8.334807e+01
47255,472550,8.573606e+01,8.356867e+01,8.334807e+01
47256,472560,8.572584e+01,8.354024e+01,8.336133e+01
47257,472570,8.572584e+01,8.354024e+01,8.336133e+01
47258,472580,8.572584e+01,8.354024e+01,8.336133e+01
47259,472590,8.572584e+01,8.354024e+01,8.336133e+01
47260,472600,8.572584e+01,8.354024e+01,8.336133e+01
47261,472610,8.571493e+01,8.351171e+01,8.337435e+01
47262,472620,8.571493e+01,8.351171e+01,8.337435e+01
47263,472630,8.571493e+01,8.351171e+01,8.337435e+01
47264,472640,8.571493e+01,8.351171e+01,8.337435e+01
47265,472650,8.571493e+01,8.351171e+01,8.337435e+01
47266,472660,8.570335e+01,8.348310e+01,8.338714e+01
47267,472670,8.570335e+01,8.348310e+01,8.338714e+01
47268,472680,8.570335e+01,8.348310e+01,8.338714e+01
47269,472690,8.570335e+01,8.348310e+01,8.338714e+01
47270,472700,8.570335e+01,8.348310e+01,8.338714e+01
47271,472710,8.569109e+01,8.345443e+01,8.339970e+01
47272,472720,8.569109e+01,8.345443e+01,8.339970e+01
47273,472730,8.569109e+01,8.345443e+01,8.339970e+01
47274,472740,8.569109e+01,8.345443e+01,8.339970e+01
47275,472750,8.569109e+01,8.345443e+01,8.339970e+01
47276,472760,8.567815e+01,8.342572e+01,8.341205e+01
47277,472770,8.567815e+01,8.342572e+01,8.341205e+01
47278,472780,8.567815e+01,8.342572e+01,8.341205e+01
47279,472790,8.567815e+01,8.342572e+01,8.341205e+01
47280,472800,8.567815e+01,8.342572e+01,8.341205e+01
47281,472810,8.566455e+01,8.339698e+01,8.342419e+01
47282,472820,8.566455e+01,8.339698e+01,8.342419e+01
47283,472830,8.566455e+01,8.339698e+01,8.342419e+01
47284,472840,8.566455e+01,8.339698e+01,8.342419e+01
47285,472850,8.566455e+01,8.339698e+01,8.342419e+01
47286,472860,8.565029e+01,8.336821e+01,8.343612e+01
47287,472870,8.565029e+01,8.336821e+01,8.343612e+01
47288,472880,8.565029e+01,8.336821e+01,8.343612e+01
47289,472890,8.565029e+01,8.336821e+01,8.343612e+01
47290,472900,8.565029e+01,8.336821e+01,8.343612e+01
47291,472910,8.563537e+01,8.333941e+01,8.344781e+01
47292,472920,8.563537e+01,8.333941e+01,8.344781e+01
47293,472930,8.563537e+01,8.333941e+01,8.344781e+01
47294,472940,8.563537e+01,8.333941e+01,8.344781e+01
47295,472950,8.563537e+01,8.333941e+01,8.344781e+01
47296,472960,8.561981e+01,8.331056e+01,8.345925e+01
47297,472970,8.561981e+01,8.331056e+01,8.345925e+01
47298,472980,8.561981e+01,8.331056e+01,8.345925e+01
47299,472990,8.561981e+01,8.331056e+01,8.345925e+01
47300,473000,8.561981e+01,8.331056e+01,8.345925e+01
47301,473010,8.560362e+01,8.328169e+01,8.347044e+01
47302,473020,8.560362e+01,8.328169e+01,8.347044e+01
47303,473030,8.560362e+01,8.328169e+01,8.347044e+01
47304,473040,8.560362e+01,8.328169e+01,8.347044e+01
47305,473050,8.560362e+01,8.328169e+01,8.347044e+01
47306,473060,8.558679e+01,8.325277e+01,8.348137e+01
47307,473070,8.558679e+01,8.325277e+01,8.348137e+01
47308,473080,8.558679e+01,8.325277e+01,8.348137e+01
47309,473090,8.558679e+01,8.325277e+01,8.348137e+01
47310,473100,8.558679e+01,8.325277e+01,8.348137e+01
47311,473110,8.556934e+01,8.322383e+01,8.349204e+01
47312,473120,8.556934e+01,8.322383e+01,8.349204e+01
47313,473130,8.556934e+01,8.322383e+01,8.349204e+01
47314,473140,8.556934e+01,8.322383e+01,8.349204e+01
47315,473150,8.556934e+01,8.322383e+01,8.349204e+01
47316,473160,8.555128e+01,8.319490e+01,8.350246e+01
47317,473170,8.555128e+01,8.319490e+01,8.350246e+01
47318,473180,8.555128e+01,8.319490e+01,8.350246e+01
47319,473190,8.555128e+01,8.319490e+01,8.350246e+01
47320,473200,8.555128e+01,8.319490e+01,8.350246e+01
47321,473210,8.553260e+01,8.316599e+01,8.351266e+01
47322,473220,8.553260e+01,8.316599e+01,8.351266e+01
47323,473230,8.553260e+01,8.316599e+01,8.351266e+01
47324,473240,8.553260e+01,8.316599e+01,8.351266e+01
47325,473250,8.553260e+01,8.316599e+01,8.351266e+01
47326,473260,8.551331e+01,8.313711e+01,8.352262e+01
47327,473270,8.551331e+01,8.313711e+01,8.352262e+01
47328,473280,8.551331e+01,8.313711e+01,8.352262e+01
47329,473290,8.551331e+01,8.313711e+01,8.352262e+01
47330,473300,8.551331e+01,8.313711e+01,8.352262e+01
47331,473310,8.549342e+01,8.310827e+01,8.353235e+01
47332,473320,8.549342e+01,8.310827e+01,8.353235e+01
47333,473330,8.549342e+01,8.310827e+01,8.353235e+01
47334,473340,8.549342e+01,8.310827e+01,8.353235e+01
47335,473350,8.549342e+01,8.310827e+01,8.353235e+01
47336,473360,8.547293e+01,8.307946e+01,8.354184e+01
47337,473370,8.547293e+01,8.307946e+01,8.354184e+01
47338,473380,8.547293e+01,8.307946e+01,8.354184e+01
47339,473390,8.547293e+01,8.307946e+01,8.354184e+01
47340,473400,8.547293e+01,8.307946e+01,8.354184e+01
47341,473410,8.545186e+01,8.305069e+01,8.355107e+01
47342,473420,8.545186e+01,8.305069e+01,8.355107e+01
47343,473430,8.545186e+01,8.305069e+01,8.355107e+01
47344,473440,8.545186e+01,8.305069e+01,8.355107e+01
47345,473450,8.545186e+01,8.305069e+01,8.355107e+01
47346,473460,8.543022e+01,8.302195e+01,8.356004e+01
47347,473470,8.543022e+01,8.302195e+01,8.356004e+01
47348,473480,8.543022e+01,8.302195e+01,8.356004e+01
47349,473490,8.543022e+01,8.302195e+01,8.356004e+01
47350,473500,8.543022e+01,8.302195e+01,8.356004e+01
47351,473510,8.540801e+01,8.299324e+01,8.356875e+01
47352,473520,8.540801e+01,8.299324e+01,8.356875e+01
47353,473530,8.540801e+01,8.299324e+01,8.356875e+01
47354,473540,8.540801e+01,8.299324e+01,8.356875e+01
47355,473550,8.540801e+01,8.299324e+01,8.356875e+01
47356,473560,8.538525e+01,8.296457e+01,8.357718e+01
47357,473570,8.538525e+01,8.296457e+01,8.357718e+01
47358,473580,8.538525e+01,8.296457e+01,8.357718e+01
47359,473590,8.538525e+01,8.296457e+01,8.357718e+01
47360,473600,8.538525e+01,8.296457e+01,8.357718e+01
47361,473610,8.536194e+01,8.293595e+01,8.358536e+01
47362,473620,8.536194e+01,8.293595e+01,8.358536e+01
47363,473630,8.536194e+01,8.293595e+01,8.358536e+01
47364,473640,8.536194e+01,8.293595e+01,8.358536e+01
47365,473650,8.536194e+01,8.293595e+01,8.358536e+01
47366,473660,8.533808e+01,8.290741e+01,8.359329e+01
47367,473670,8.533808e+01,8.290741e+01,8.359329e+01
47368,473680,8.533808e+01,8.290741e+01,8.359329e+01
47369,473690,8.533808e+01,8.290741e+01,8.359329e+01
47370,473700,8.533808e+01,8.290741e+01,8.359329e+01
47371,473710,8.531369e+01,8.287897e+01,8.360097e+01
47372,473720,8.531369e+01,8.287897e+01,8.360097e+01
47373,473730,8.531369e+01,8.287897e+01,8.360097e+01
47374,473740,8.531369e+01,8.287897e+01,8.360097e+01
47375,473750,8.531369e+01,8.287897e+01,8.360097e+01
47376,473760,8.528876e+01,8.285064e+01,8.360840e+01
47377,473770,8.528876e+01,8.285064e+01,8.360840e+01
47378,473780,8.528876e+01,8.285064e+01,8.360840e+01
47379,473790,8.528876e+01,8.285064e+01,8.360840e+01
47380,473800,8.528876e+01,8.285064e+01,8.360840e+01
47381,473810,8.526329e+01,8.282240e+01,8.361559e+01
47382,473820,8.526329e+01,8.282240e+01,8.361559e+01
47383,473830,8.526329e+01,8.282240e+01,8.361559e+01
47384,473840,8.526329e+01,8.282240e+01,8.361559e+01
47385,473850,8.526329e+01,8.282240e+01,8.361559e+01
47386,473860,8.523732e+01,8.279426e+01,8.362253e+01
47387,473870,8.523732e+01,8.279426e+01,8.362253e+01
47388,473880,8.523732e+01,8.279426e+01,8.362253e+01
47389,473890,8.523732e+01,8.279426e+01,8.362253e+01
47390,473900,8.523732e+01,8.279426e+01,8.362253e+01
47391,473910,8.521084e+01,8.276623e+01,8.362919e+01
47392,473920,8.521084e+01,8.276623e+01,8.362919e+01
47393,473930,8.521084e+01,8.276623e+01,8.362919e+01
47394,473940,8.521084e+01,8.276623e+01,8.362919e+01
47395,473950,8.521084e+01,8.276623e+01,8.362919e+01
47396,473960,8.518388e+01,8.273828e+01,8.363559e+01
47397,473970,8.518388e+01,8.273828e+01,8.363559e+01
47398,473980,8.518388e+01,8.273828e+01,8.363559e+01
47399,473990,8.518388e+01,8.273828e+01,8.363559e+01
47400,474000,8.518388e+01,8.273828e+01,8.363559e+01
47401,474010,8.515643e+01,8.271044e+01,8.364172e+01
47402,474020,8.515643e+01,8.271044e+01,8.364172e+01
47403,474030,8.515643e+01,8.271044e+01,8.364172e+01
47404,474040,8.515643e+01,8.271044e+01,8.364172e+01
47405,474050,8.515643e+01,8.271044e+01,8.364172e+01
47406,474060,8.512851e+01,8.268270e+01,8.364758e+01
47407,474070,8.512851e+01,8.268270e+01,8.364758e+01
47408,474080,8.512851e+01,8.268270e+01,8.364758e+01
47409,474090,8.512851e+01,8.268270e+01,8.364758e+01
47410,474100,8.512851e+01,8.268270e+01,8.364758e+01
47411,474110,8.510011e+01,8.265510e+01,8.365318e+01
47412,474120,8.510011e+01,8.265510e+01,8.365318e+01
47413,474130,8.510011e+01,8.265510e+01,8.365318e+01
47414,474140,8.510011e+01,8.265510e+01,8.365318e+01
47415,474150,8.510011e+01,8.265510e+01,8.365318e+01
47416,474160,8.507126e+01,8.262765e+01,8.365852e+01
47417,474170,8.507126e+01,8.262765e+01,8.365852e+01
47418,474180,8.507126e+01,8.262765e+01,8.365852e+01
47419,474190,8.507126e+01,8.262765e+01,8.365852e+01
47420,474200,8.507126e+01,8.262765e+01,8.365852e+01
47421,474210,8.504195e+01,8.260036e+01,8.366362e+01
47422,474220,8.504195e+01,8.260036e+01,8.366362e+01
47423,474230,8.504195e+01,8.260036e+01,8.366362e+01
47424,474240,8.504195e+01,8.260036e+01,8.366362e+01
47425,474250,8.504195e+01,8.260036e+01,8.366362e+01
47426,474260,8.501218e+01,8.257323e+01,8.366846e+01
47427,474270,8.501218e+01,8.257323e+01,8.366846e+01
47428,474280,8.501218e+01,8.257323e+01,8.366846e+01
47429,474290,8.501218e+01,8.257323e+01,8.366846e+01
47430,474300,8.501218e+01,8.257323e+01,8.366846e+01
47431,474310,8.498198e+01,8.254626e+01,8.367304e+01
47432,474320,8.498198e+01,8.254626e+01,8.367304e+01
47433,474330,8.498198e+01,8.254626e+01,8.367304e+01
47434,474340,8.498198e+01,8.254626e+01,8.367304e+01
47435,474350,8.498198e+01,8.254626e+01,8.367304e+01
47436,474360,8.495134e+01,8.251946e+01,8.367737e+01
47437,474370,8.495134e+01,8.251946e+01,8.367737e+01
47438,474380,8.495134e+01,8.251946e+01,8.367737e+01
47439,474390,8.495134e+01,8.251946e+01,8.367737e+01
47440,474400,8.495134e+01,8.251946e+01,8.367737e+01
47441,474410,8.492030e+01,8.249281e+01,8.368142e+01
47442,474420,8.492030e+01,8.249281e+01,8.368142e+01
47443,474430,8.492030e+01,8.249281e+01,8.368142e+01
47444,474440,8.492030e+01,8.249281e+01,8.368142e+01
47445,474450,8.492030e+01,8.249281e+01,8.368142e+01
47446,474460,8.488886e+01,8.246632e+01,8.368521e+01
47447,474470,8.488886e+01,8.246632e+01,8.368521e+01
47448,474480,8.488886e+01,8.246632e+01,8.368521e+01
47449,474490,8.488886e+01,8.246632e+01,8.368521e+01
47450,474500,8.488886e+01,8.246632e+01,8.368521e+01
47451,474510,8.485703e+01,8.243999e+01,8.368873e+01
47452,474520,8.485703e+01,8.243999e+01,8.368873e+01
47453,474530,8.485703e+01,8.243999e+01,8.368873e+01
47454,474540,8.485703e+01,8.243999e+01,8.368873e+01
47455,474550,8.485703e+01,8.243999e+01,8.368873e+01
47456,474560,8.482481e+01,8.241384e+01,8.369200e+01
47457,474570,8.482481e+01,8.241384e+01,8.369200e+01
47458,474580,8.482481e+01,8.241384e+01,8.369200e+01
47459,474590,8.482481e+01,8.241384e+01,8.369200e+01
47460,474600,8.482481e+01,8.241384e+01,8.369200e+01
47461,474610,8.479221e+01,8.238789e+01,8.369500e+01
47462,474620,8.479221e+01,8.238789e+01,8.369500e+01
47463,474630,8.479221e+01,8.238789e+01,8.369500e+01
47464,474640,8.479221e+01,8.238789e+01,8.369500e+01
47465,474650,8.479221e+01,8.238789e+01,8.369500e+01
47466,474660,8.475924e+01,8.236216e+01,8.369775e+01
47467,474670,8.475924e+01,8.236216e+01,8.369775e+01
47468,474680,8.475924e+01,8.236216e+01,8.369775e+01
47469,474690,8.475924e+01,8.236216e+01,8.369775e+01
47470,474700,8.475924e+01,8.236216e+01,8.369775e+01
47471,474710,8.472589e+01,8.233664e+01,8.370024e+01
47472,474720,8.472589e+01,8.233664e+01,8.370024e+01
47473,474730,8.472589e+01,8.233664e+01,8.370024e+01
47474,474740,8.472589e+01,8.233664e+01,8.370024e+01
47475,474750,8.472589e+01,8.233664e+01,8.370024e+01
47476,474760,8.469218e+01,8.231134e+01,8.370248e+01
47477,474770,8.469218e+01,8.231134e+01,8.370248e+01
47478,474780,8.469218e+01,8.231134e+01,8.370248e+01
47479,474790,8.469218e+01,8.231134e+01,8.370248e+01
47480,474800,8.469218e+01,8.231134e+01,8.370248e+01
47481,474810,8.465813e+01,8.228626e+01,8.370447e+01
47482,474820,8.465813e+01,8.228626e+01,8.370447e+01
47483,474830,8.465813e+01,8.228626e+01,8.370447e+01
47484,474840,8.465813e+01,8.228626e+01,8.370447e+01
47485,474850,8.465813e+01,8.228626e+01,8.370447e+01
47486,474860,8.462376e+01,8.226140e+01,8.370619e+01
47487,474870,8.462376e+01,8.226140e+01,8.370619e+01
47488,474880,8.462376e+01,8.226140e+01,8.370619e+01
47489,474890,8.462376e+01,8.226140e+01,8.370619e+01
47490,474900,8.462376e+01,8.226140e+01,8.370619e+01
47491,474910,8.458907e+01,8.223674e+01,8.370766e+01
47492,474920,8.458907e+01,8.223674e+01,8.370766e+01
47493,474930,8.458907e+01,8.223674e+01,8.370766e+01
47494,474940,8.458907e+01,8.223674e+01,8.370766e+01
47495,474950,8.458907e+01,8.223674e+01,8.370766e+01
47496,474960,8.455407e+01,8.221230e+01,8.370887e+01
47497,474970,8.455407e+01,8.221230e+01,8.370887e+01
47498,474980,8.455407e+01,8.221230e+01,8.370887e+01
47499,474990,8.455407e+01,8.221230e+01,8.370887e+01
47500,475000,8.455407e+01,8.221230e+01,8.370887e+01
47501,475010,8.451877e+01,8.218808e+01,8.370982e+01
47502,475020,8.451877e+01,8.218808e+01,8.370982e+01
47503,475030,8.451877e+01,8.218808e+01,8.370982e+01
47504,475040,8.451877e+01,8.218808e+01,8.370982e+01
47505,475050,8.451877e+01,8.218808e+01,8.370982e+01
47506,475060,8.448318e+01,8.216410e+01,8.371052e+01
47507,475070,8.448318e+01,8.216410e+01,8.371052e+01
47508,475080,8.448318e+01,8.216410e+01,8.371052e+01
47509,475090,8.448318e+01,8.216410e+01,8.371052e+01
47510,475100,8.448318e+01,8.216410e+01,8.371052e+01
47511,475110,8.444731e+01,8.214038e+01,8.371097e+01
47512,475120,8.444731e+01,8.214038e+01,8.371097e+01
47513,475130,8.444731e+01,8.214038e+01,8.371097e+01
47514,475140,8.444731e+01,8.214038e+01,8.371097e+01
47515,475150,8.444731e+01,8.214038e+01,8.371097e+01
47516,475160,8.441116e+01,8.211693e+01,8.371117e+01
47517,475170,8.441116e+01,8.211693e+01,8.371117e+01
47518,475180,8.441116e+01,8.211693e+01,8.371117e+01
47519,475190,8.441116e+01,8.211693e+01,8.371117e+01
47520,475200,8.441116e+01,8.211693e+01,8.371117e+01
47521,475210,8.437473e+01,8.209374e+01,8.371111e+01
47522,475220,8.437473e+01,8.209374e+01,8.371111e+01
47523,475230,8.437473e+01,8.209374e+01,8.371111e+01
47524,475240,8.437473e+01,8.209374e+01,8.371111e+01
47525,475250,8.437473e+01,8.209374e+01,8.371111e+01
47526,475260,8.433804e+01,8.207082e+01,8.371081e+01
47527,475270,8.433804e+01,8.207082e+01,8.371081e+01
47528,475280,8.433804e+01,8.207082e+01,8.371081e+01
47529,475290,8.433804e+01,8.207082e+01,8.371081e+01
47530,475300,8.433804e+01,8.207082e+01,8.371081e+01
47531,475310,8.430110e+01,8.204817e+01,8.371026e+01
47532,475320,8.430110e+01,8.204817e+01,8.371026e+01
47533,475330,8.430110e+01,8.204817e+01,8.371026e+01
47534,475340,8.430110e+01,8.204817e+01,8.371026e+01
47535,475350,8.430110e+01,8.204817e+01,8.371026e+01
47536,475360,8.426394e+01,8.202577e+01,8.370946e+01
47537,475370,8.426394e+01,8.202577e+01,8.370946e+01
47538,475380,8.426394e+01,8.202577e+01,8.370946e+01
47539,475390,8.426394e+01,8.202577e+01,8.370946e+01
47540,475400,8.426394e+01,8.202577e+01,8.370946e+01
47541,475410,8.422657e+01,8.200363e+01,8.370842e+01
47542,475420,8.422657e+01,8.200363e+01,8.370842e+01
47543,475430,8.422657e+01,8.200363e+01,8.370842e+01
47544,475440,8.422657e+01,8.200363e+01,8.370842e+01
