id,time,IaBCgr,IbBCgr,IcBCgr
26659,266590,1.776848e+02,7.780594e+03,7.895432e+03
26660,266600,1.776848e+02,7.780594e+03,7.895432e+03
26661,266610,1.776892e+02,7.780377e+03,7.895556e+03
26662,266620,1.776892e+02,7.780377e+03,7.895556e+03
26663,266630,1.776892e+02,7.780377e+03,7.895556e+03
26664,266640,1.776892e+02,7.780377e+03,7.895556e+03
26665,266650,1.776892e+02,7.780377e+03,7.895556e+03
26666,266660,1.776938e+02,7.780161e+03,7.895676e+03
26667,266670,1.776938e+02,7.780161e+03,7.895676e+03
26668,266680,1.776938e+02,7.780161e+03,7.895676e+03
26669,266690,1.776938e+02,7.780161e+03,7.895676e+03
26670,266700,1.776938e+02,7.780161e+03,7.895676e+03
26671,266710,1.776986e+02,7.779945e+03,7.895793e+03
26672,266720,1.776986e+02,7.779945e+03,7.895793e+03
26673,266730,1.776986e+02,7.779945e+03,7.895793e+03
26674,266740,1.776986e+02,7.779945e+03,7.895793e+03
26675,266750,1.776986e+02,7.779945e+03,7.895793e+03
26676,266760,1.777036e+02,7.779730e+03,7.895906e+03
26677,266770,1.777036e+02,7.779730e+03,7.895906e+03
26678,266780,1.777036e+02,7.779730e+03,7.895906e+03
26679,266790,1.777036e+02,7.779730e+03,7.895906e+03
26680,266800,1.777036e+02,7.779730e+03,7.895906e+03
26681,266810,1.777087e+02,7.779516e+03,7.896015e+03
26682,266820,1.777087e+02,7.779516e+03,7.896015e+03
26683,266830,1.777087e+02,7.779516e+03,7.896015e+03
26684,266840,1.777087e+02,7.779516e+03,7.896015e+03
26685,266850,1.777087e+02,7.779516e+03,7.896015e+03
26686,266860,1.777140e+02,7.779302e+03,7.896120e+03
26687,266870,1.777140e+02,7.779302e+03,7.896120e+03
26688,266880,1.777140e+02,7.779302e+03,7.896120e+03
26689,266890,1.777140e+02,7.779302e+03,7.896120e+03
26690,266900,1.777140e+02,7.779302e+03,7.896120e+03
26691,266910,1.777194e+02,7.779090e+03,7.896222e+03
26692,266920,1.777194e+02,7.779090e+03,7.896222e+03
26693,266930,1.777194e+02,7.779090e+03,7.896222e+03
26694,266940,1.777194e+02,7.779090e+03,7.896222e+03
26695,266950,1.777194e+02,7.779090e+03,7.896222e+03
26696,266960,1.777251e+02,7.778878e+03,7.896320e+03
26697,266970,1.777251e+02,7.778878e+03,7.896320e+03
26698,266980,1.777251e+02,7.778878e+03,7.896320e+03
26699,266990,1.777251e+02,7.778878e+03,7.896320e+03
26700,267000,1.777251e+02,7.778878e+03,7.896320e+03
26701,267010,1.777308e+02,7.778667e+03,7.896414e+03
26702,267020,1.777308e+02,7.778667e+03,7.896414e+03
26703,267030,1.777308e+02,7.778667e+03,7.896414e+03
26704,267040,1.777308e+02,7.778667e+03,7.896414e+03
26705,267050,1.777308e+02,7.778667e+03,7.896414e+03
26706,267060,1.777368e+02,7.778458e+03,7.896504e+03
26707,267070,1.777368e+02,7.778458e+03,7.896504e+03
26708,267080,1.777368e+02,7.778458e+03,7.896504e+03
26709,267090,1.777368e+02,7.778458e+03,7.896504e+03
26710,267100,1.777368e+02,7.778458e+03,7.896504e+03
26711,267110,1.777429e+02,7.778249e+03,7.896590e+03
26712,267120,1.777429e+02,7.778249e+03,7.896590e+03
26713,267130,1.777429e+02,7.778249e+03,7.896590e+03
26714,267140,1.777429e+02,7.778249e+03,7.896590e+03
26715,267150,1.777429e+02,7.778249e+03,7.896590e+03
26716,267160,1.777491e+02,7.778041e+03,7.896672e+03
26717,267170,1.777491e+02,7.778041e+03,7.896672e+03
26718,267180,1.777491e+02,7.778041e+03,7.896672e+03
26719,267190,1.777491e+02,7.778041e+03,7.896672e+03
26720,267200,1.777491e+02,7.778041e+03,7.896672e+03
26721,267210,1.777555e+02,7.777835e+03,7.896751e+03
26722,267220,1.777555e+02,7.777835e+03,7.896751e+03
26723,267230,1.777555e+02,7.777835e+03,7.896751e+03
26724,267240,1.777555e+02,7.777835e+03,7.896751e+03
26725,267250,1.777555e+02,7.777835e+03,7.896751e+03
26726,267260,1.777620e+02,7.777629e+03,7.896825e+03
26727,267270,1.777620e+02,7.777629e+03,7.896825e+03
26728,267280,1.777620e+02,7.777629e+03,7.896825e+03
26729,267290,1.777620e+02,7.777629e+03,7.896825e+03
26730,267300,1.777620e+02,7.777629e+03,7.896825e+03
26731,267310,1.777687e+02,7.777425e+03,7.896896e+03
26732,267320,1.777687e+02,7.777425e+03,7.896896e+03
26733,267330,1.777687e+02,7.777425e+03,7.896896e+03
26734,267340,1.777687e+02,7.777425e+03,7.896896e+03
26735,267350,1.777687e+02,7.777425e+03,7.896896e+03
26736,267360,1.777756e+02,7.777223e+03,7.896963e+03
26737,267370,1.777756e+02,7.777223e+03,7.896963e+03
26738,267380,1.777756e+02,7.777223e+03,7.896963e+03
26739,267390,1.777756e+02,7.777223e+03,7.896963e+03
26740,267400,1.777756e+02,7.777223e+03,7.896963e+03
26741,267410,1.777826e+02,7.777021e+03,7.897026e+03
26742,267420,1.777826e+02,7.777021e+03,7.897026e+03
26743,267430,1.777826e+02,7.777021e+03,7.897026e+03
26744,267440,1.777826e+02,7.777021e+03,7.897026e+03
26745,267450,1.777826e+02,7.777021e+03,7.897026e+03
26746,267460,1.777897e+02,7.776821e+03,7.897085e+03
26747,267470,1.777897e+02,7.776821e+03,7.897085e+03
26748,267480,1.777897e+02,7.776821e+03,7.897085e+03
26749,267490,1.777897e+02,7.776821e+03,7.897085e+03
26750,267500,1.777897e+02,7.776821e+03,7.897085e+03
26751,267510,1.777970e+02,7.776622e+03,7.897140e+03
26752,267520,1.777970e+02,7.776622e+03,7.897140e+03
26753,267530,1.777970e+02,7.776622e+03,7.897140e+03
26754,267540,1.777970e+02,7.776622e+03,7.897140e+03
26755,267550,1.777970e+02,7.776622e+03,7.897140e+03
26756,267560,1.778044e+02,7.776425e+03,7.897191e+03
26757,267570,1.778044e+02,7.776425e+03,7.897191e+03
26758,267580,1.778044e+02,7.776425e+03,7.897191e+03
26759,267590,1.778044e+02,7.776425e+03,7.897191e+03
26760,267600,1.778044e+02,7.776425e+03,7.897191e+03
26761,267610,1.778119e+02,7.776229e+03,7.897238e+03
26762,267620,1.778119e+02,7.776229e+03,7.897238e+03
26763,267630,1.778119e+02,7.776229e+03,7.897238e+03
26764,267640,1.778119e+02,7.776229e+03,7.897238e+03
26765,267650,1.778119e+02,7.776229e+03,7.897238e+03
26766,267660,1.778196e+02,7.776035e+03,7.897281e+03
26767,267670,1.778196e+02,7.776035e+03,7.897281e+03
26768,267680,1.778196e+02,7.776035e+03,7.897281e+03
26769,267690,1.778196e+02,7.776035e+03,7.897281e+03
26770,267700,1.778196e+02,7.776035e+03,7.897281e+03
26771,267710,1.778274e+02,7.775843e+03,7.897320e+03
26772,267720,1.778274e+02,7.775843e+03,7.897320e+03
26773,267730,1.778274e+02,7.775843e+03,7.897320e+03
26774,267740,1.778274e+02,7.775843e+03,7.897320e+03
26775,267750,1.778274e+02,7.775843e+03,7.897320e+03
26776,267760,1.778354e+02,7.775652e+03,7.897355e+03
26777,267770,1.778354e+02,7.775652e+03,7.897355e+03
26778,267780,1.778354e+02,7.775652e+03,7.897355e+03
26779,267790,1.778354e+02,7.775652e+03,7.897355e+03
26780,267800,1.778354e+02,7.775652e+03,7.897355e+03
26781,267810,1.778435e+02,7.775462e+03,7.897387e+03
26782,267820,1.778435e+02,7.775462e+03,7.897387e+03
26783,267830,1.778435e+02,7.775462e+03,7.897387e+03
26784,267840,1.778435e+02,7.775462e+03,7.897387e+03
26785,267850,1.778435e+02,7.775462e+03,7.897387e+03
26786,267860,1.778517e+02,7.775275e+03,7.897414e+03
26787,267870,1.778517e+02,7.775275e+03,7.897414e+03
26788,267880,1.778517e+02,7.775275e+03,7.897414e+03
26789,267890,1.778517e+02,7.775275e+03,7.897414e+03
26790,267900,1.778517e+02,7.775275e+03,7.897414e+03
26791,267910,1.778600e+02,7.775089e+03,7.897438e+03
26792,267920,1.778600e+02,7.775089e+03,7.897438e+03
26793,267930,1.778600e+02,7.775089e+03,7.897438e+03
26794,267940,1.778600e+02,7.775089e+03,7.897438e+03
26795,267950,1.778600e+02,7.775089e+03,7.897438e+03
26796,267960,1.778684e+02,7.774905e+03,7.897457e+03
26797,267970,1.778684e+02,7.774905e+03,7.897457e+03
26798,267980,1.778684e+02,7.774905e+03,7.897457e+03
26799,267990,1.778684e+02,7.774905e+03,7.897457e+03
26800,268000,1.778684e+02,7.774905e+03,7.897457e+03
26801,268010,1.778770e+02,7.774723e+03,7.897473e+03
26802,268020,1.778770e+02,7.774723e+03,7.897473e+03
26803,268030,1.778770e+02,7.774723e+03,7.897473e+03
26804,268040,1.778770e+02,7.774723e+03,7.897473e+03
26805,268050,1.778770e+02,7.774723e+03,7.897473e+03
26806,268060,1.778857e+02,7.774543e+03,7.897484e+03
26807,268070,1.778857e+02,7.774543e+03,7.897484e+03
26808,268080,1.778857e+02,7.774543e+03,7.897484e+03
26809,268090,1.778857e+02,7.774543e+03,7.897484e+03
26810,268100,1.778857e+02,7.774543e+03,7.897484e+03
26811,268110,1.778945e+02,7.774365e+03,7.897492e+03
26812,268120,1.778945e+02,7.774365e+03,7.897492e+03
26813,268130,1.778945e+02,7.774365e+03,7.897492e+03
26814,268140,1.778945e+02,7.774365e+03,7.897492e+03
26815,268150,1.778945e+02,7.774365e+03,7.897492e+03
26816,268160,1.779034e+02,7.774189e+03,7.897496e+03
26817,268170,1.779034e+02,7.774189e+03,7.897496e+03
26818,268180,1.779034e+02,7.774189e+03,7.897496e+03
26819,268190,1.779034e+02,7.774189e+03,7.897496e+03
26820,268200,1.779034e+02,7.774189e+03,7.897496e+03
26821,268210,1.779124e+02,7.774014e+03,7.897496e+03
26822,268220,1.779124e+02,7.774014e+03,7.897496e+03
26823,268230,1.779124e+02,7.774014e+03,7.897496e+03
26824,268240,1.779124e+02,7.774014e+03,7.897496e+03
26825,268250,1.779124e+02,7.774014e+03,7.897496e+03
26826,268260,1.779215e+02,7.773842e+03,7.897492e+03
26827,268270,1.779215e+02,7.773842e+03,7.897492e+03
26828,268280,1.779215e+02,7.773842e+03,7.897492e+03
26829,268290,1.779215e+02,7.773842e+03,7.897492e+03
26830,268300,1.779215e+02,7.773842e+03,7.897492e+03
26831,268310,1.779307e+02,7.773672e+03,7.897484e+03
26832,268320,1.779307e+02,7.773672e+03,7.897484e+03
26833,268330,1.779307e+02,7.773672e+03,7.897484e+03
26834,268340,1.779307e+02,7.773672e+03,7.897484e+03
26835,268350,1.779307e+02,7.773672e+03,7.897484e+03
26836,268360,1.779401e+02,7.773504e+03,7.897472e+03
26837,268370,1.779401e+02,7.773504e+03,7.897472e+03
26838,268380,1.779401e+02,7.773504e+03,7.897472e+03
26839,268390,1.779401e+02,7.773504e+03,7.897472e+03
26840,268400,1.779401e+02,7.773504e+03,7.897472e+03
26841,268410,1.779495e+02,7.773339e+03,7.897456e+03
26842,268420,1.779495e+02,7.773339e+03,7.897456e+03
26843,268430,1.779495e+02,7.773339e+03,7.897456e+03
26844,268440,1.779495e+02,7.773339e+03,7.897456e+03
26845,268450,1.779495e+02,7.773339e+03,7.897456e+03
26846,268460,1.779590e+02,7.773175e+03,7.897437e+03
26847,268470,1.779590e+02,7.773175e+03,7.897437e+03
26848,268480,1.779590e+02,7.773175e+03,7.897437e+03
26849,268490,1.779590e+02,7.773175e+03,7.897437e+03
26850,268500,1.779590e+02,7.773175e+03,7.897437e+03
26851,268510,1.779686e+02,7.773014e+03,7.897413e+03
26852,268520,1.779686e+02,7.773014e+03,7.897413e+03
26853,268530,1.779686e+02,7.773014e+03,7.897413e+03
26854,268540,1.779686e+02,7.773014e+03,7.897413e+03
26855,268550,1.779686e+02,7.773014e+03,7.897413e+03
26856,268560,1.779783e+02,7.772855e+03,7.897386e+03
26857,268570,1.779783e+02,7.772855e+03,7.897386e+03
26858,268580,1.779783e+02,7.772855e+03,7.897386e+03
26859,268590,1.779783e+02,7.772855e+03,7.897386e+03
26860,268600,1.779783e+02,7.772855e+03,7.897386e+03
26861,268610,1.779881e+02,7.772698e+03,7.897355e+03
26862,268620,1.779881e+02,7.772698e+03,7.897355e+03
26863,268630,1.779881e+02,7.772698e+03,7.897355e+03
26864,268640,1.779881e+02,7.772698e+03,7.897355e+03
26865,268650,1.779881e+02,7.772698e+03,7.897355e+03
26866,268660,1.779980e+02,7.772544e+03,7.897320e+03
26867,268670,1.779980e+02,7.772544e+03,7.897320e+03
26868,268680,1.779980e+02,7.772544e+03,7.897320e+03
26869,268690,1.779980e+02,7.772544e+03,7.897320e+03
26870,268700,1.779980e+02,7.772544e+03,7.897320e+03
26871,268710,1.780080e+02,7.772392e+03,7.897281e+03
26872,268720,1.780080e+02,7.772392e+03,7.897281e+03
26873,268730,1.780080e+02,7.772392e+03,7.897281e+03
26874,268740,1.780080e+02,7.772392e+03,7.897281e+03
26875,268750,1.780080e+02,7.772392e+03,7.897281e+03
26876,268760,1.780180e+02,7.772242e+03,7.897239e+03
26877,268770,1.780180e+02,7.772242e+03,7.897239e+03
26878,268780,1.780180e+02,7.772242e+03,7.897239e+03
26879,268790,1.780180e+02,7.772242e+03,7.897239e+03
26880,268800,1.780180e+02,7.772242e+03,7.897239e+03
26881,268810,1.780282e+02,7.772095e+03,7.897193e+03
26882,268820,1.780282e+02,7.772095e+03,7.897193e+03
26883,268830,1.780282e+02,7.772095e+03,7.897193e+03
26884,268840,1.780282e+02,7.772095e+03,7.897193e+03
26885,268850,1.780282e+02,7.772095e+03,7.897193e+03
26886,268860,1.780384e+02,7.771950e+03,7.897143e+03
26887,268870,1.780384e+02,7.771950e+03,7.897143e+03
26888,268880,1.780384e+02,7.771950e+03,7.897143e+03
26889,268890,1.780384e+02,7.771950e+03,7.897143e+03
26890,268900,1.780384e+02,7.771950e+03,7.897143e+03
26891,268910,1.780486e+02,7.771808e+03,7.897089e+03
26892,268920,1.780486e+02,7.771808e+03,7.897089e+03
26893,268930,1.780486e+02,7.771808e+03,7.897089e+03
26894,268940,1.780486e+02,7.771808e+03,7.897089e+03
26895,268950,1.780486e+02,7.771808e+03,7.897089e+03
26896,268960,1.780590e+02,7.771669e+03,7.897032e+03
26897,268970,1.780590e+02,7.771669e+03,7.897032e+03
26898,268980,1.780590e+02,7.771669e+03,7.897032e+03
26899,268990,1.780590e+02,7.771669e+03,7.897032e+03
26900,269000,1.780590e+02,7.771669e+03,7.897032e+03
26901,269010,1.780694e+02,7.771532e+03,7.896971e+03
26902,269020,1.780694e+02,7.771532e+03,7.896971e+03
26903,269030,1.780694e+02,7.771532e+03,7.896971e+03
26904,269040,1.780694e+02,7.771532e+03,7.896971e+03
26905,269050,1.780694e+02,7.771532e+03,7.896971e+03
26906,269060,1.780799e+02,7.771397e+03,7.896907e+03
26907,269070,1.780799e+02,7.771397e+03,7.896907e+03
26908,269080,1.780799e+02,7.771397e+03,7.896907e+03
26909,269090,1.780799e+02,7.771397e+03,7.896907e+03
26910,269100,1.780799e+02,7.771397e+03,7.896907e+03
26911,269110,1.780904e+02,7.771265e+03,7.896839e+03
26912,269120,1.780904e+02,7.771265e+03,7.896839e+03
26913,269130,1.780904e+02,7.771265e+03,7.896839e+03
26914,269140,1.780904e+02,7.771265e+03,7.896839e+03
26915,269150,1.780904e+02,7.771265e+03,7.896839e+03
26916,269160,1.781010e+02,7.771136e+03,7.896767e+03
26917,269170,1.781010e+02,7.771136e+03,7.896767e+03
26918,269180,1.781010e+02,7.771136e+03,7.896767e+03
26919,269190,1.781010e+02,7.771136e+03,7.896767e+03
26920,269200,1.781010e+02,7.771136e+03,7.896767e+03
26921,269210,1.781117e+02,7.771010e+03,7.896691e+03
26922,269220,1.781117e+02,7.771010e+03,7.896691e+03
26923,269230,1.781117e+02,7.771010e+03,7.896691e+03
26924,269240,1.781117e+02,7.771010e+03,7.896691e+03
26925,269250,1.781117e+02,7.771010e+03,7.896691e+03
26926,269260,1.781224e+02,7.770886e+03,7.896613e+03
26927,269270,1.781224e+02,7.770886e+03,7.896613e+03
26928,269280,1.781224e+02,7.770886e+03,7.896613e+03
26929,269290,1.781224e+02,7.770886e+03,7.896613e+03
26930,269300,1.781224e+02,7.770886e+03,7.896613e+03
26931,269310,1.781332e+02,7.770765e+03,7.896530e+03
26932,269320,1.781332e+02,7.770765e+03,7.896530e+03
26933,269330,1.781332e+02,7.770765e+03,7.896530e+03
26934,269340,1.781332e+02,7.770765e+03,7.896530e+03
26935,269350,1.781332e+02,7.770765e+03,7.896530e+03
26936,269360,1.781440e+02,7.770647e+03,7.896444e+03
26937,269370,1.781440e+02,7.770647e+03,7.896444e+03
26938,269380,1.781440e+02,7.770647e+03,7.896444e+03
26939,269390,1.781440e+02,7.770647e+03,7.896444e+03
26940,269400,1.781440e+02,7.770647e+03,7.896444e+03
26941,269410,1.781548e+02,7.770531e+03,7.896355e+03
26942,269420,1.781548e+02,7.770531e+03,7.896355e+03
26943,269430,1.781548e+02,7.770531e+03,7.896355e+03
26944,269440,1.781548e+02,7.770531e+03,7.896355e+03
26945,269450,1.781548e+02,7.770531e+03,7.896355e+03
26946,269460,1.781657e+02,7.770418e+03,7.896262e+03
26947,269470,1.781657e+02,7.770418e+03,7.896262e+03
26948,269480,1.781657e+02,7.770418e+03,7.896262e+03
26949,269490,1.781657e+02,7.770418e+03,7.896262e+03
26950,269500,1.781657e+02,7.770418e+03,7.896262e+03
26951,269510,1.781767e+02,7.770308e+03,7.896166e+03
26952,269520,1.781767e+02,7.770308e+03,7.896166e+03
26953,269530,1.781767e+02,7.770308e+03,7.896166e+03
26954,269540,1.781767e+02,7.770308e+03,7.896166e+03
26955,269550,1.781767e+02,7.770308e+03,7.896166e+03
26956,269560,1.781876e+02,7.770201e+03,7.896067e+03
26957,269570,1.781876e+02,7.770201e+03,7.896067e+03
26958,269580,1.781876e+02,7.770201e+03,7.896067e+03
26959,269590,1.781876e+02,7.770201e+03,7.896067e+03
26960,269600,1.781876e+02,7.770201e+03,7.896067e+03
26961,269610,1.781987e+02,7.770097e+03,7.895964e+03
26962,269620,1.781987e+02,7.770097e+03,7.895964e+03
26963,269630,1.781987e+02,7.770097e+03,7.895964e+03
26964,269640,1.781987e+02,7.770097e+03,7.895964e+03
26965,269650,1.781987e+02,7.770097e+03,7.895964e+03
26966,269660,1.782097e+02,7.769996e+03,7.895858e+03
26967,269670,1.782097e+02,7.769996e+03,7.895858e+03
26968,269680,1.782097e+02,7.769996e+03,7.895858e+03
26969,269690,1.782097e+02,7.769996e+03,7.895858e+03
26970,269700,1.782097e+02,7.769996e+03,7.895858e+03
26971,269710,1.782208e+02,7.769897e+03,7.895748e+03
26972,269720,1.782208e+02,7.769897e+03,7.895748e+03
26973,269730,1.782208e+02,7.769897e+03,7.895748e+03
26974,269740,1.782208e+02,7.769897e+03,7.895748e+03
26975,269750,1.782208e+02,7.769897e+03,7.895748e+03
26976,269760,1.782319e+02,7.769802e+03,7.895636e+03
26977,269770,1.782319e+02,7.769802e+03,7.895636e+03
26978,269780,1.782319e+02,7.769802e+03,7.895636e+03
26979,269790,1.782319e+02,7.769802e+03,7.895636e+03
26980,269800,1.782319e+02,7.769802e+03,7.895636e+03
26981,269810,1.782430e+02,7.769709e+03,7.895520e+03
26982,269820,1.782430e+02,7.769709e+03,7.895520e+03
26983,269830,1.782430e+02,7.769709e+03,7.895520e+03
26984,269840,1.782430e+02,7.769709e+03,7.895520e+03
26985,269850,1.782430e+02,7.769709e+03,7.895520e+03
26986,269860,1.782541e+02,7.769619e+03,7.895401e+03
26987,269870,1.782541e+02,7.769619e+03,7.895401e+03
26988,269880,1.782541e+02,7.769619e+03,7.895401e+03
26989,269890,1.782541e+02,7.769619e+03,7.895401e+03
26990,269900,1.782541e+02,7.769619e+03,7.895401e+03
26991,269910,1.782653e+02,7.769533e+03,7.895279e+03
26992,269920,1.782653e+02,7.769533e+03,7.895279e+03
26993,269930,1.782653e+02,7.769533e+03,7.895279e+03
26994,269940,1.782653e+02,7.769533e+03,7.895279e+03
26995,269950,1.782653e+02,7.769533e+03,7.895279e+03
26996,269960,1.782765e+02,7.769449e+03,7.895153e+03
26997,269970,1.782765e+02,7.769449e+03,7.895153e+03
26998,269980,1.782765e+02,7.769449e+03,7.895153e+03
26999,269990,1.782765e+02,7.769449e+03,7.895153e+03
27000,270000,1.782765e+02,7.769449e+03,7.895153e+03
27001,270010,1.782877e+02,7.769368e+03,7.895025e+03
27002,270020,1.782877e+02,7.769368e+03,7.895025e+03
27003,270030,1.782877e+02,7.769368e+03,7.895025e+03
27004,270040,1.782877e+02,7.769368e+03,7.895025e+03
27005,270050,1.782877e+02,7.769368e+03,7.895025e+03
27006,270060,1.782989e+02,7.769291e+03,7.894894e+03
27007,270070,1.782989e+02,7.769291e+03,7.894894e+03
27008,270080,1.782989e+02,7.769291e+03,7.894894e+03
27009,270090,1.782989e+02,7.769291e+03,7.894894e+03
27010,270100,1.782989e+02,7.769291e+03,7.894894e+03
27011,270110,1.783101e+02,7.769216e+03,7.894760e+03
27012,270120,1.783101e+02,7.769216e+03,7.894760e+03
27013,270130,1.783101e+02,7.769216e+03,7.894760e+03
27014,270140,1.783101e+02,7.769216e+03,7.894760e+03
27015,270150,1.783101e+02,7.769216e+03,7.894760e+03
27016,270160,1.783213e+02,7.769144e+03,7.894622e+03
27017,270170,1.783213e+02,7.769144e+03,7.894622e+03
27018,270180,1.783213e+02,7.769144e+03,7.894622e+03
27019,270190,1.783213e+02,7.769144e+03,7.894622e+03
27020,270200,1.783213e+02,7.769144e+03,7.894622e+03
27021,270210,1.783325e+02,7.769076e+03,7.894482e+03
27022,270220,1.783325e+02,7.769076e+03,7.894482e+03
27023,270230,1.783325e+02,7.769076e+03,7.894482e+03
27024,270240,1.783325e+02,7.769076e+03,7.894482e+03
27025,270250,1.783325e+02,7.769076e+03,7.894482e+03
27026,270260,1.783437e+02,7.769010e+03,7.894339e+03
27027,270270,1.783437e+02,7.769010e+03,7.894339e+03
27028,270280,1.783437e+02,7.769010e+03,7.894339e+03
27029,270290,1.783437e+02,7.769010e+03,7.894339e+03
27030,270300,1.783437e+02,7.769010e+03,7.894339e+03
27031,270310,1.783549e+02,7.768948e+03,7.894194e+03
27032,270320,1.783549e+02,7.768948e+03,7.894194e+03
27033,270330,1.783549e+02,7.768948e+03,7.894194e+03
27034,270340,1.783549e+02,7.768948e+03,7.894194e+03
27035,270350,1.783549e+02,7.768948e+03,7.894194e+03
27036,270360,1.783661e+02,7.768888e+03,7.894045e+03
27037,270370,1.783661e+02,7.768888e+03,7.894045e+03
27038,270380,1.783661e+02,7.768888e+03,7.894045e+03
27039,270390,1.783661e+02,7.768888e+03,7.894045e+03
27040,270400,1.783661e+02,7.768888e+03,7.894045e+03
27041,270410,1.783773e+02,7.768832e+03,7.893894e+03
27042,270420,1.783773e+02,7.768832e+03,7.893894e+03
27043,270430,1.783773e+02,7.768832e+03,7.893894e+03
27044,270440,1.783773e+02,7.768832e+03,7.893894e+03
27045,270450,1.783773e+02,7.768832e+03,7.893894e+03
27046,270460,1.783884e+02,7.768779e+03,7.893740e+03
27047,270470,1.783884e+02,7.768779e+03,7.893740e+03
27048,270480,1.783884e+02,7.768779e+03,7.893740e+03
27049,270490,1.783884e+02,7.768779e+03,7.893740e+03
27050,270500,1.783884e+02,7.768779e+03,7.893740e+03
27051,270510,1.783996e+02,7.768729e+03,7.893583e+03
27052,270520,1.783996e+02,7.768729e+03,7.893583e+03
27053,270530,1.783996e+02,7.768729e+03,7.893583e+03
27054,270540,1.783996e+02,7.768729e+03,7.893583e+03
27055,270550,1.783996e+02,7.768729e+03,7.893583e+03
27056,270560,1.784107e+02,7.768681e+03,7.893424e+03
27057,270570,1.784107e+02,7.768681e+03,7.893424e+03
27058,270580,1.784107e+02,7.768681e+03,7.893424e+03
27059,270590,1.784107e+02,7.768681e+03,7.893424e+03
27060,270600,1.784107e+02,7.768681e+03,7.893424e+03
27061,270610,1.784218e+02,7.768638e+03,7.893263e+03
27062,270620,1.784218e+02,7.768638e+03,7.893263e+03
27063,270630,1.784218e+02,7.768638e+03,7.893263e+03
27064,270640,1.784218e+02,7.768638e+03,7.893263e+03
27065,270650,1.784218e+02,7.768638e+03,7.893263e+03
27066,270660,1.784329e+02,7.768597e+03,7.893098e+03
27067,270670,1.784329e+02,7.768597e+03,7.893098e+03
27068,270680,1.784329e+02,7.768597e+03,7.893098e+03
27069,270690,1.784329e+02,7.768597e+03,7.893098e+03
27070,270700,1.784329e+02,7.768597e+03,7.893098e+03
27071,270710,1.784440e+02,7.768559e+03,7.892932e+03
27072,270720,1.784440e+02,7.768559e+03,7.892932e+03
27073,270730,1.784440e+02,7.768559e+03,7.892932e+03
27074,270740,1.784440e+02,7.768559e+03,7.892932e+03
27075,270750,1.784440e+02,7.768559e+03,7.892932e+03
27076,270760,1.784550e+02,7.768524e+03,7.892763e+03
27077,270770,1.784550e+02,7.768524e+03,7.892763e+03
27078,270780,1.784550e+02,7.768524e+03,7.892763e+03
27079,270790,1.784550e+02,7.768524e+03,7.892763e+03
27080,270800,1.784550e+02,7.768524e+03,7.892763e+03
27081,270810,1.784660e+02,7.768493e+03,7.892591e+03
27082,270820,1.784660e+02,7.768493e+03,7.892591e+03
27083,270830,1.784660e+02,7.768493e+03,7.892591e+03
27084,270840,1.784660e+02,7.768493e+03,7.892591e+03
27085,270850,1.784660e+02,7.768493e+03,7.892591e+03
27086,270860,1.784770e+02,7.768464e+03,7.892417e+03
27087,270870,1.784770e+02,7.768464e+03,7.892417e+03
27088,270880,1.784770e+02,7.768464e+03,7.892417e+03
27089,270890,1.784770e+02,7.768464e+03,7.892417e+03
27090,270900,1.784770e+02,7.768464e+03,7.892417e+03
27091,270910,1.784879e+02,7.768439e+03,7.892241e+03
27092,270920,1.784879e+02,7.768439e+03,7.892241e+03
27093,270930,1.784879e+02,7.768439e+03,7.892241e+03
27094,270940,1.784879e+02,7.768439e+03,7.892241e+03
27095,270950,1.784879e+02,7.768439e+03,7.892241e+03
27096,270960,1.784988e+02,7.768417e+03,7.892063e+03
27097,270970,1.784988e+02,7.768417e+03,7.892063e+03
27098,270980,1.784988e+02,7.768417e+03,7.892063e+03
27099,270990,1.784988e+02,7.768417e+03,7.892063e+03
27100,271000,1.784988e+02,7.768417e+03,7.892063e+03
27101,271010,1.785097e+02,7.768398e+03,7.891883e+03
27102,271020,1.785097e+02,7.768398e+03,7.891883e+03
27103,271030,1.785097e+02,7.768398e+03,7.891883e+03
27104,271040,1.785097e+02,7.768398e+03,7.891883e+03
27105,271050,1.785097e+02,7.768398e+03,7.891883e+03
27106,271060,1.785205e+02,7.768382e+03,7.891700e+03
27107,271070,1.785205e+02,7.768382e+03,7.891700e+03
27108,271080,1.785205e+02,7.768382e+03,7.891700e+03
27109,271090,1.785205e+02,7.768382e+03,7.891700e+03
27110,271100,1.785205e+02,7.768382e+03,7.891700e+03
27111,271110,1.785312e+02,7.768369e+03,7.891516e+03
27112,271120,1.785312e+02,7.768369e+03,7.891516e+03
27113,271130,1.785312e+02,7.768369e+03,7.891516e+03
27114,271140,1.785312e+02,7.768369e+03,7.891516e+03
27115,271150,1.785312e+02,7.768369e+03,7.891516e+03
27116,271160,1.785419e+02,7.768360e+03,7.891329e+03
27117,271170,1.785419e+02,7.768360e+03,7.891329e+03
27118,271180,1.785419e+02,7.768360e+03,7.891329e+03
27119,271190,1.785419e+02,7.768360e+03,7.891329e+03
27120,271200,1.785419e+02,7.768360e+03,7.891329e+03
27121,271210,1.785526e+02,7.768353e+03,7.891140e+03
27122,271220,1.785526e+02,7.768353e+03,7.891140e+03
27123,271230,1.785526e+02,7.768353e+03,7.891140e+03
