id,time,IaCgr,IbCgr,IcCgr
42513,425130,1.107815e+02,6.005007e+01,9.289352e+02
42514,425140,1.107815e+02,6.005007e+01,9.289352e+02
42515,425150,1.107815e+02,6.005007e+01,9.289352e+02
42516,425160,1.099238e+02,6.071051e+01,8.995416e+02
42517,425170,1.099238e+02,6.071051e+01,8.995416e+02
42518,425180,1.099238e+02,6.071051e+01,8.995416e+02
42519,425190,1.099238e+02,6.071051e+01,8.995416e+02
42520,425200,1.099238e+02,6.071051e+01,8.995416e+02
42521,425210,1.090742e+02,6.135803e+01,8.704393e+02
42522,425220,1.090742e+02,6.135803e+01,8.704393e+02
42523,425230,1.090742e+02,6.135803e+01,8.704393e+02
42524,425240,1.090742e+02,6.135803e+01,8.704393e+02
42525,425250,1.090742e+02,6.135803e+01,8.704393e+02
42526,425260,1.082332e+02,6.199237e+01,8.416377e+02
42527,425270,1.082332e+02,6.199237e+01,8.416377e+02
42528,425280,1.082332e+02,6.199237e+01,8.416377e+02
42529,425290,1.082332e+02,6.199237e+01,8.416377e+02
42530,425300,1.082332e+02,6.199237e+01,8.416377e+02
42531,425310,1.074013e+02,6.261330e+01,8.131468e+02
42532,425320,1.074013e+02,6.261330e+01,8.131468e+02
42533,425330,1.074013e+02,6.261330e+01,8.131468e+02
42534,425340,1.074013e+02,6.261330e+01,8.131468e+02
42535,425350,1.074013e+02,6.261330e+01,8.131468e+02
42536,425360,1.065789e+02,6.322065e+01,7.849761e+02
42537,425370,1.065789e+02,6.322065e+01,7.849761e+02
42538,425380,1.065789e+02,6.322065e+01,7.849761e+02
42539,425390,1.065789e+02,6.322065e+01,7.849761e+02
42540,425400,1.065789e+02,6.322065e+01,7.849761e+02
42541,425410,1.057663e+02,6.381425e+01,7.571350e+02
42542,425420,1.057663e+02,6.381425e+01,7.571350e+02
42543,425430,1.057663e+02,6.381425e+01,7.571350e+02
42544,425440,1.057663e+02,6.381425e+01,7.571350e+02
42545,425450,1.057663e+02,6.381425e+01,7.571350e+02
42546,425460,1.049639e+02,6.439399e+01,7.296330e+02
42547,425470,1.049639e+02,6.439399e+01,7.296330e+02
42548,425480,1.049639e+02,6.439399e+01,7.296330e+02
42549,425490,1.049639e+02,6.439399e+01,7.296330e+02
42550,425500,1.049639e+02,6.439399e+01,7.296330e+02
42551,425510,1.041721e+02,6.495972e+01,7.024793e+02
42552,425520,1.041721e+02,6.495972e+01,7.024793e+02
42553,425530,1.041721e+02,6.495972e+01,7.024793e+02
42554,425540,1.041721e+02,6.495972e+01,7.024793e+02
42555,425550,1.041721e+02,6.495972e+01,7.024793e+02
42556,425560,1.033912e+02,6.551135e+01,6.756832e+02
42557,425570,1.033912e+02,6.551135e+01,6.756832e+02
42558,425580,1.033912e+02,6.551135e+01,6.756832e+02
42559,425590,1.033912e+02,6.551135e+01,6.756832e+02
42560,425600,1.033912e+02,6.551135e+01,6.756832e+02
42561,425610,1.026218e+02,6.604876e+01,6.492539e+02
42562,425620,1.026218e+02,6.604876e+01,6.492539e+02
42563,425630,1.026218e+02,6.604876e+01,6.492539e+02
42564,425640,1.026218e+02,6.604876e+01,6.492539e+02
42565,425650,1.026218e+02,6.604876e+01,6.492539e+02
42566,425660,1.018641e+02,6.657181e+01,6.232004e+02
42567,425670,1.018641e+02,6.657181e+01,6.232004e+02
42568,425680,1.018641e+02,6.657181e+01,6.232004e+02
42569,425690,1.018641e+02,6.657181e+01,6.232004e+02
42570,425700,1.018641e+02,6.657181e+01,6.232004e+02
42571,425710,1.011187e+02,6.708035e+01,5.975315e+02
42572,425720,1.011187e+02,6.708035e+01,5.975315e+02
42573,425730,1.011187e+02,6.708035e+01,5.975315e+02
42574,425740,1.011187e+02,6.708035e+01,5.975315e+02
42575,425750,1.011187e+02,6.708035e+01,5.975315e+02
42576,425760,1.003860e+02,6.757430e+01,5.722562e+02
42577,425770,1.003860e+02,6.757430e+01,5.722562e+02
42578,425780,1.003860e+02,6.757430e+01,5.722562e+02
42579,425790,1.003860e+02,6.757430e+01,5.722562e+02
42580,425800,1.003860e+02,6.757430e+01,5.722562e+02
42581,425810,9.966628e+01,6.805363e+01,5.473834e+02
42582,425820,9.966628e+01,6.805363e+01,5.473834e+02
42583,425830,9.966628e+01,6.805363e+01,5.473834e+02
42584,425840,9.966628e+01,6.805363e+01,5.473834e+02
42585,425850,9.966628e+01,6.805363e+01,5.473834e+02
42586,425860,9.895994e+01,6.851829e+01,5.229220e+02
42587,425870,9.895994e+01,6.851829e+01,5.229220e+02
42588,425880,9.895994e+01,6.851829e+01,5.229220e+02
42589,425890,9.895994e+01,6.851829e+01,5.229220e+02
42590,425900,9.895994e+01,6.851829e+01,5.229220e+02
42591,425910,9.826733e+01,6.896826e+01,4.988807e+02
42592,425920,9.826733e+01,6.896826e+01,4.988807e+02
42593,425930,9.826733e+01,6.896826e+01,4.988807e+02
42594,425940,9.826733e+01,6.896826e+01,4.988807e+02
42595,425950,9.826733e+01,6.896826e+01,4.988807e+02
42596,425960,9.758887e+01,6.940347e+01,4.752684e+02
42597,425970,9.758887e+01,6.940347e+01,4.752684e+02
42598,425980,9.758887e+01,6.940347e+01,4.752684e+02
42599,425990,9.758887e+01,6.940347e+01,4.752684e+02
42600,426000,9.758887e+01,6.940347e+01,4.752684e+02
42601,426010,9.692497e+01,6.982387e+01,4.520940e+02
42602,426020,9.692497e+01,6.982387e+01,4.520940e+02
42603,426030,9.692497e+01,6.982387e+01,4.520940e+02
42604,426040,9.692497e+01,6.982387e+01,4.520940e+02
42605,426050,9.692497e+01,6.982387e+01,4.520940e+02
42606,426060,9.627597e+01,7.022949e+01,4.293662e+02
42607,426070,9.627597e+01,7.022949e+01,4.293662e+02
42608,426080,9.627597e+01,7.022949e+01,4.293662e+02
42609,426090,9.627597e+01,7.022949e+01,4.293662e+02
42610,426100,9.627597e+01,7.022949e+01,4.293662e+02
42611,426110,9.564219e+01,7.062033e+01,4.070937e+02
42612,426120,9.564219e+01,7.062033e+01,4.070937e+02
42613,426130,9.564219e+01,7.062033e+01,4.070937e+02
42614,426140,9.564219e+01,7.062033e+01,4.070937e+02
42615,426150,9.564219e+01,7.062033e+01,4.070937e+02
42616,426160,9.502403e+01,7.099640e+01,3.852852e+02
42617,426170,9.502403e+01,7.099640e+01,3.852852e+02
42618,426180,9.502403e+01,7.099640e+01,3.852852e+02
42619,426190,9.502403e+01,7.099640e+01,3.852852e+02
42620,426200,9.502403e+01,7.099640e+01,3.852852e+02
42621,426210,9.442183e+01,7.135772e+01,3.639496e+02
42622,426220,9.442183e+01,7.135772e+01,3.639496e+02
42623,426230,9.442183e+01,7.135772e+01,3.639496e+02
42624,426240,9.442183e+01,7.135772e+01,3.639496e+02
42625,426250,9.442183e+01,7.135772e+01,3.639496e+02
42626,426260,9.383588e+01,7.170437e+01,3.430959e+02
42627,426270,9.383588e+01,7.170437e+01,3.430959e+02
42628,426280,9.383588e+01,7.170437e+01,3.430959e+02
42629,426290,9.383588e+01,7.170437e+01,3.430959e+02
42630,426300,9.383588e+01,7.170437e+01,3.430959e+02
42631,426310,9.326647e+01,7.203642e+01,3.227337e+02
42632,426320,9.326647e+01,7.203642e+01,3.227337e+02
42633,426330,9.326647e+01,7.203642e+01,3.227337e+02
42634,426340,9.326647e+01,7.203642e+01,3.227337e+02
42635,426350,9.326647e+01,7.203642e+01,3.227337e+02
42636,426360,9.271389e+01,7.235396e+01,3.028723e+02
42637,426370,9.271389e+01,7.235396e+01,3.028723e+02
42638,426380,9.271389e+01,7.235396e+01,3.028723e+02
42639,426390,9.271389e+01,7.235396e+01,3.028723e+02
42640,426400,9.271389e+01,7.235396e+01,3.028723e+02
42641,426410,9.217844e+01,7.265707e+01,2.835219e+02
42642,426420,9.217844e+01,7.265707e+01,2.835219e+02
42643,426430,9.217844e+01,7.265707e+01,2.835219e+02
42644,426440,9.217844e+01,7.265707e+01,2.835219e+02
42645,426450,9.217844e+01,7.265707e+01,2.835219e+02
42646,426460,9.166035e+01,7.294589e+01,2.646930e+02
42647,426470,9.166035e+01,7.294589e+01,2.646930e+02
42648,426480,9.166035e+01,7.294589e+01,2.646930e+02
42649,426490,9.166035e+01,7.294589e+01,2.646930e+02
42650,426500,9.166035e+01,7.294589e+01,2.646930e+02
42651,426510,9.115987e+01,7.322054e+01,2.463968e+02
42652,426520,9.115987e+01,7.322054e+01,2.463968e+02
42653,426530,9.115987e+01,7.322054e+01,2.463968e+02
42654,426540,9.115987e+01,7.322054e+01,2.463968e+02
42655,426550,9.115987e+01,7.322054e+01,2.463968e+02
42656,426560,9.067720e+01,7.348120e+01,2.286455e+02
42657,426570,9.067720e+01,7.348120e+01,2.286455e+02
42658,426580,9.067720e+01,7.348120e+01,2.286455e+02
42659,426590,9.067720e+01,7.348120e+01,2.286455e+02
42660,426600,9.067720e+01,7.348120e+01,2.286455e+02
42661,426610,9.021263e+01,7.372797e+01,2.114525e+02
42662,426620,9.021263e+01,7.372797e+01,2.114525e+02
42663,426630,9.021263e+01,7.372797e+01,2.114525e+02
42664,426640,9.021263e+01,7.372797e+01,2.114525e+02
42665,426650,9.021263e+01,7.372797e+01,2.114525e+02
42666,426660,8.976650e+01,7.396097e+01,1.948326e+02
42667,426670,8.976650e+01,7.396097e+01,1.948326e+02
42668,426680,8.976650e+01,7.396097e+01,1.948326e+02
42669,426690,8.976650e+01,7.396097e+01,1.948326e+02
42670,426700,8.976650e+01,7.396097e+01,1.948326e+02
42671,426710,8.933906e+01,7.418035e+01,1.788034e+02
42672,426720,8.933906e+01,7.418035e+01,1.788034e+02
42673,426730,8.933906e+01,7.418035e+01,1.788034e+02
42674,426740,8.933906e+01,7.418035e+01,1.788034e+02
42675,426750,8.933906e+01,7.418035e+01,1.788034e+02
42676,426760,8.893045e+01,7.438633e+01,1.633850e+02
42677,426770,8.893045e+01,7.438633e+01,1.633850e+02
42678,426780,8.893045e+01,7.438633e+01,1.633850e+02
42679,426790,8.893045e+01,7.438633e+01,1.633850e+02
42680,426800,8.893045e+01,7.438633e+01,1.633850e+02
42681,426810,8.854079e+01,7.457916e+01,1.486021e+02
42682,426820,8.854079e+01,7.457916e+01,1.486021e+02
42683,426830,8.854079e+01,7.457916e+01,1.486021e+02
42684,426840,8.854079e+01,7.457916e+01,1.486021e+02
42685,426850,8.854079e+01,7.457916e+01,1.486021e+02
42686,426860,8.817018e+01,7.475909e+01,1.344845e+02
42687,426870,8.817018e+01,7.475909e+01,1.344845e+02
42688,426880,8.817018e+01,7.475909e+01,1.344845e+02
42689,426890,8.817018e+01,7.475909e+01,1.344845e+02
42690,426900,8.817018e+01,7.475909e+01,1.344845e+02
42691,426910,8.781874e+01,7.492637e+01,1.210701e+02
42692,426920,8.781874e+01,7.492637e+01,1.210701e+02
42693,426930,8.781874e+01,7.492637e+01,1.210701e+02
42694,426940,8.781874e+01,7.492637e+01,1.210701e+02
42695,426950,8.781874e+01,7.492637e+01,1.210701e+02
42696,426960,8.748657e+01,7.508127e+01,1.084076e+02
42697,426970,8.748657e+01,7.508127e+01,1.084076e+02
42698,426980,8.748657e+01,7.508127e+01,1.084076e+02
42699,426990,8.748657e+01,7.508127e+01,1.084076e+02
42700,427000,8.748657e+01,7.508127e+01,1.084076e+02
42701,427010,8.717372e+01,7.522410e+01,9.656065e+01
42702,427020,8.717372e+01,7.522410e+01,9.656065e+01
42703,427030,8.717372e+01,7.522410e+01,9.656065e+01
42704,427040,8.717372e+01,7.522410e+01,9.656065e+01
42705,427050,8.717372e+01,7.522410e+01,9.656065e+01
42706,427060,8.688028e+01,7.535514e+01,8.561344e+01
42707,427070,8.688028e+01,7.535514e+01,8.561344e+01
42708,427080,8.688028e+01,7.535514e+01,8.561344e+01
42709,427090,8.688028e+01,7.535514e+01,8.561344e+01
42710,427100,8.688028e+01,7.535514e+01,8.561344e+01
42711,427110,8.660638e+01,7.547467e+01,7.567780e+01
42712,427120,8.660638e+01,7.547467e+01,7.567780e+01
42713,427130,8.660638e+01,7.547467e+01,7.567780e+01
42714,427140,8.660638e+01,7.547467e+01,7.567780e+01
42715,427150,8.660638e+01,7.547467e+01,7.567780e+01
42716,427160,8.635207e+01,7.558302e+01,6.690019e+01
42717,427170,8.635207e+01,7.558302e+01,6.690019e+01
42718,427180,8.635207e+01,7.558302e+01,6.690019e+01
42719,427190,8.635207e+01,7.558302e+01,6.690019e+01
42720,427200,8.635207e+01,7.558302e+01,6.690019e+01
42721,427210,8.611732e+01,7.568057e+01,5.946400e+01
42722,427220,8.611732e+01,7.568057e+01,5.946400e+01
42723,427230,8.611732e+01,7.568057e+01,5.946400e+01
42724,427240,8.611732e+01,7.568057e+01,5.946400e+01
42725,427250,8.611732e+01,7.568057e+01,5.946400e+01
42726,427260,8.590208e+01,7.576768e+01,5.357691e+01
42727,427270,8.590208e+01,7.576768e+01,5.357691e+01
42728,427280,8.590208e+01,7.576768e+01,5.357691e+01
42729,427290,8.590208e+01,7.576768e+01,5.357691e+01
42730,427300,8.590208e+01,7.576768e+01,5.357691e+01
42731,427310,8.570634e+01,7.584475e+01,4.942847e+01
42732,427320,8.570634e+01,7.584475e+01,4.942847e+01
42733,427330,8.570634e+01,7.584475e+01,4.942847e+01
42734,427340,8.570634e+01,7.584475e+01,4.942847e+01
42735,427350,8.570634e+01,7.584475e+01,4.942847e+01
42736,427360,8.553010e+01,7.591216e+01,4.711381e+01
42737,427370,8.553010e+01,7.591216e+01,4.711381e+01
42738,427380,8.553010e+01,7.591216e+01,4.711381e+01
42739,427390,8.553010e+01,7.591216e+01,4.711381e+01
42740,427400,8.553010e+01,7.591216e+01,4.711381e+01
42741,427410,8.537332e+01,7.597032e+01,4.655662e+01
42742,427420,8.537332e+01,7.597032e+01,4.655662e+01
42743,427430,8.537332e+01,7.597032e+01,4.655662e+01
42744,427440,8.537332e+01,7.597032e+01,4.655662e+01
42745,427450,8.537332e+01,7.597032e+01,4.655662e+01
42746,427460,8.523587e+01,7.601969e+01,4.749544e+01
42747,427470,8.523587e+01,7.601969e+01,4.749544e+01
42748,427480,8.523587e+01,7.601969e+01,4.749544e+01
42749,427490,8.523587e+01,7.601969e+01,4.749544e+01
42750,427500,8.523587e+01,7.601969e+01,4.749544e+01
42751,427510,8.511759e+01,7.606074e+01,4.955480e+01
42752,427520,8.511759e+01,7.606074e+01,4.955480e+01
42753,427530,8.511759e+01,7.606074e+01,4.955480e+01
42754,427540,8.511759e+01,7.606074e+01,4.955480e+01
42755,427550,8.511759e+01,7.606074e+01,4.955480e+01
42756,427560,8.501837e+01,7.609395e+01,5.234581e+01
42757,427570,8.501837e+01,7.609395e+01,5.234581e+01
42758,427580,8.501837e+01,7.609395e+01,5.234581e+01
42759,427590,8.501837e+01,7.609395e+01,5.234581e+01
42760,427600,8.501837e+01,7.609395e+01,5.234581e+01
42761,427610,8.493813e+01,7.611979e+01,5.553344e+01
42762,427620,8.493813e+01,7.611979e+01,5.553344e+01
42763,427630,8.493813e+01,7.611979e+01,5.553344e+01
42764,427640,8.493813e+01,7.611979e+01,5.553344e+01
42765,427650,8.493813e+01,7.611979e+01,5.553344e+01
42766,427660,8.487668e+01,7.613879e+01,5.885769e+01
42767,427670,8.487668e+01,7.613879e+01,5.885769e+01
42768,427680,8.487668e+01,7.613879e+01,5.885769e+01
42769,427690,8.487668e+01,7.613879e+01,5.885769e+01
42770,427700,8.487668e+01,7.613879e+01,5.885769e+01
42771,427710,8.483381e+01,7.615147e+01,6.212734e+01
42772,427720,8.483381e+01,7.615147e+01,6.212734e+01
42773,427730,8.483381e+01,7.615147e+01,6.212734e+01
42774,427740,8.483381e+01,7.615147e+01,6.212734e+01
42775,427750,8.483381e+01,7.615147e+01,6.212734e+01
42776,427760,8.480932e+01,7.615841e+01,6.520494e+01
42777,427770,8.480932e+01,7.615841e+01,6.520494e+01
42778,427780,8.480932e+01,7.615841e+01,6.520494e+01
42779,427790,8.480932e+01,7.615841e+01,6.520494e+01
42780,427800,8.480932e+01,7.615841e+01,6.520494e+01
42781,427810,8.480297e+01,7.616017e+01,6.799215e+01
42782,427820,8.480297e+01,7.616017e+01,6.799215e+01
42783,427830,8.480297e+01,7.616017e+01,6.799215e+01
42784,427840,8.480297e+01,7.616017e+01,6.799215e+01
42785,427850,8.480297e+01,7.616017e+01,6.799215e+01
42786,427860,8.481452e+01,7.615733e+01,7.041831e+01
42787,427870,8.481452e+01,7.615733e+01,7.041831e+01
42788,427880,8.481452e+01,7.615733e+01,7.041831e+01
42789,427890,8.481452e+01,7.615733e+01,7.041831e+01
42790,427900,8.481452e+01,7.615733e+01,7.041831e+01
42791,427910,8.484370e+01,7.615051e+01,7.243222e+01
42792,427920,8.484370e+01,7.615051e+01,7.243222e+01
42793,427930,8.484370e+01,7.615051e+01,7.243222e+01
42794,427940,8.484370e+01,7.615051e+01,7.243222e+01
42795,427950,8.484370e+01,7.615051e+01,7.243222e+01
42796,427960,8.489019e+01,7.614034e+01,7.399645e+01
42797,427970,8.489019e+01,7.614034e+01,7.399645e+01
42798,427980,8.489019e+01,7.614034e+01,7.399645e+01
42799,427990,8.489019e+01,7.614034e+01,7.399645e+01
42800,428000,8.489019e+01,7.614034e+01,7.399645e+01
42801,428010,8.495377e+01,7.612744e+01,7.508360e+01
42802,428020,8.495377e+01,7.612744e+01,7.508360e+01
42803,428030,8.495377e+01,7.612744e+01,7.508360e+01
42804,428040,8.495377e+01,7.612744e+01,7.508360e+01
42805,428050,8.495377e+01,7.612744e+01,7.508360e+01
42806,428060,8.503410e+01,7.611248e+01,7.569756e+01
42807,428070,8.503410e+01,7.611248e+01,7.569756e+01
42808,428080,8.503410e+01,7.611248e+01,7.569756e+01
42809,428090,8.503410e+01,7.611248e+01,7.569756e+01
42810,428100,8.503410e+01,7.611248e+01,7.569756e+01
42811,428110,8.512490e+01,7.609709e+01,7.599319e+01
42812,428120,8.512490e+01,7.609709e+01,7.599319e+01
42813,428130,8.512490e+01,7.609709e+01,7.599319e+01
42814,428140,8.512490e+01,7.609709e+01,7.599319e+01
42815,428150,8.512490e+01,7.609709e+01,7.599319e+01
42816,428160,8.521425e+01,7.608347e+01,7.613376e+01
42817,428170,8.521425e+01,7.608347e+01,7.613376e+01
42818,428180,8.521425e+01,7.608347e+01,7.613376e+01
42819,428190,8.521425e+01,7.608347e+01,7.613376e+01
42820,428200,8.521425e+01,7.608347e+01,7.613376e+01
42821,428210,8.529337e+01,7.607279e+01,7.616172e+01
42822,428220,8.529337e+01,7.607279e+01,7.616172e+01
42823,428230,8.529337e+01,7.607279e+01,7.616172e+01
42824,428240,8.529337e+01,7.607279e+01,7.616172e+01
42825,428250,8.529337e+01,7.607279e+01,7.616172e+01
42826,428260,8.535859e+01,7.606515e+01,7.611072e+01
42827,428270,8.535859e+01,7.606515e+01,7.611072e+01
42828,428280,8.535859e+01,7.606515e+01,7.611072e+01
42829,428290,8.535859e+01,7.606515e+01,7.611072e+01
42830,428300,8.535859e+01,7.606515e+01,7.611072e+01
42831,428310,8.540930e+01,7.606011e+01,7.600764e+01
42832,428320,8.540930e+01,7.606011e+01,7.600764e+01
42833,428330,8.540930e+01,7.606011e+01,7.600764e+01
42834,428340,8.540930e+01,7.606011e+01,7.600764e+01
42835,428350,8.540930e+01,7.606011e+01,7.600764e+01
42836,428360,8.544665e+01,7.605707e+01,7.587425e+01
42837,428370,8.544665e+01,7.605707e+01,7.587425e+01
42838,428380,8.544665e+01,7.605707e+01,7.587425e+01
42839,428390,8.544665e+01,7.605707e+01,7.587425e+01
42840,428400,8.544665e+01,7.605707e+01,7.587425e+01
42841,428410,8.547275e+01,7.605541e+01,7.572828e+01
42842,428420,8.547275e+01,7.605541e+01,7.572828e+01
42843,428430,8.547275e+01,7.605541e+01,7.572828e+01
42844,428440,8.547275e+01,7.605541e+01,7.572828e+01
42845,428450,8.547275e+01,7.605541e+01,7.572828e+01
42846,428460,8.549016e+01,7.605462e+01,7.558441e+01
42847,428470,8.549016e+01,7.605462e+01,7.558441e+01
42848,428480,8.549016e+01,7.605462e+01,7.558441e+01
42849,428490,8.549016e+01,7.605462e+01,7.558441e+01
42850,428500,8.549016e+01,7.605462e+01,7.558441e+01
42851,428510,8.550163e+01,7.605432e+01,7.545519e+01
42852,428520,8.550163e+01,7.605432e+01,7.545519e+01
42853,428530,8.550163e+01,7.605432e+01,7.545519e+01
42854,428540,8.550163e+01,7.605432e+01,7.545519e+01
42855,428550,8.550163e+01,7.605432e+01,7.545519e+01
42856,428560,8.550958e+01,7.605426e+01,7.535059e+01
42857,428570,8.550958e+01,7.605426e+01,7.535059e+01
42858,428580,8.550958e+01,7.605426e+01,7.535059e+01
42859,428590,8.550958e+01,7.605426e+01,7.535059e+01
42860,428600,8.550958e+01,7.605426e+01,7.535059e+01
42861,428610,8.551608e+01,7.605435e+01,7.527874e+01
42862,428620,8.551608e+01,7.605435e+01,7.527874e+01
42863,428630,8.551608e+01,7.605435e+01,7.527874e+01
42864,428640,8.551608e+01,7.605435e+01,7.527874e+01
42865,428650,8.551608e+01,7.605435e+01,7.527874e+01
42866,428660,8.552302e+01,7.605459e+01,7.524653e+01
42867,428670,8.552302e+01,7.605459e+01,7.524653e+01
42868,428680,8.552302e+01,7.605459e+01,7.524653e+01
42869,428690,8.552302e+01,7.605459e+01,7.524653e+01
42870,428700,8.552302e+01,7.605459e+01,7.524653e+01
42871,428710,8.553199e+01,7.605509e+01,7.525948e+01
42872,428720,8.553199e+01,7.605509e+01,7.525948e+01
42873,428730,8.553199e+01,7.605509e+01,7.525948e+01
42874,428740,8.553199e+01,7.605509e+01,7.525948e+01
42875,428750,8.553199e+01,7.605509e+01,7.525948e+01
42876,428760,8.554524e+01,7.605611e+01,7.532129e+01
42877,428770,8.554524e+01,7.605611e+01,7.532129e+01
42878,428780,8.554524e+01,7.605611e+01,7.532129e+01
42879,428790,8.554524e+01,7.605611e+01,7.532129e+01
42880,428800,8.554524e+01,7.605611e+01,7.532129e+01
42881,428810,8.556936e+01,7.605851e+01,7.542917e+01
42882,428820,8.556936e+01,7.605851e+01,7.542917e+01
42883,428830,8.556936e+01,7.605851e+01,7.542917e+01
42884,428840,8.556936e+01,7.605851e+01,7.542917e+01
42885,428850,8.556936e+01,7.605851e+01,7.542917e+01
42886,428860,8.561262e+01,7.606376e+01,7.557704e+01
42887,428870,8.561262e+01,7.606376e+01,7.557704e+01
42888,428880,8.561262e+01,7.606376e+01,7.557704e+01
42889,428890,8.561262e+01,7.606376e+01,7.557704e+01
42890,428900,8.561262e+01,7.606376e+01,7.557704e+01
42891,428910,8.567941e+01,7.607339e+01,7.576505e+01
42892,428920,8.567941e+01,7.607339e+01,7.576505e+01
42893,428930,8.567941e+01,7.607339e+01,7.576505e+01
42894,428940,8.567941e+01,7.607339e+01,7.576505e+01
42895,428950,8.567941e+01,7.607339e+01,7.576505e+01
42896,428960,8.576994e+01,7.608860e+01,7.599601e+01
42897,428970,8.576994e+01,7.608860e+01,7.599601e+01
42898,428980,8.576994e+01,7.608860e+01,7.599601e+01
42899,428990,8.576994e+01,7.608860e+01,7.599601e+01
42900,429000,8.576994e+01,7.608860e+01,7.599601e+01
42901,429010,8.588040e+01,7.610993e+01,7.626821e+01
42902,429020,8.588040e+01,7.610993e+01,7.626821e+01
42903,429030,8.588040e+01,7.610993e+01,7.626821e+01
42904,429040,8.588040e+01,7.610993e+01,7.626821e+01
42905,429050,8.588040e+01,7.610993e+01,7.626821e+01
42906,429060,8.600361e+01,7.613697e+01,7.657248e+01
42907,429070,8.600361e+01,7.613697e+01,7.657248e+01
42908,429080,8.600361e+01,7.613697e+01,7.657248e+01
42909,429090,8.600361e+01,7.613697e+01,7.657248e+01
42910,429100,8.600361e+01,7.613697e+01,7.657248e+01
42911,429110,8.613199e+01,7.616865e+01,7.689802e+01
42912,429120,8.613199e+01,7.616865e+01,7.689802e+01
42913,429130,8.613199e+01,7.616865e+01,7.689802e+01
42914,429140,8.613199e+01,7.616865e+01,7.689802e+01
42915,429150,8.613199e+01,7.616865e+01,7.689802e+01
42916,429160,8.625957e+01,7.620373e+01,7.723672e+01
42917,429170,8.625957e+01,7.620373e+01,7.723672e+01
42918,429180,8.625957e+01,7.620373e+01,7.723672e+01
42919,429190,8.625957e+01,7.620373e+01,7.723672e+01
42920,429200,8.625957e+01,7.620373e+01,7.723672e+01
42921,429210,8.638131e+01,7.624073e+01,7.758116e+01
42922,429220,8.638131e+01,7.624073e+01,7.758116e+01
42923,429230,8.638131e+01,7.624073e+01,7.758116e+01
42924,429240,8.638131e+01,7.624073e+01,7.758116e+01
42925,429250,8.638131e+01,7.624073e+01,7.758116e+01
42926,429260,8.649381e+01,7.627827e+01,7.792571e+01
42927,429270,8.649381e+01,7.627827e+01,7.792571e+01
42928,429280,8.649381e+01,7.627827e+01,7.792571e+01
42929,429290,8.649381e+01,7.627827e+01,7.792571e+01
42930,429300,8.649381e+01,7.627827e+01,7.792571e+01
42931,429310,8.659686e+01,7.631581e+01,7.826520e+01
42932,429320,8.659686e+01,7.631581e+01,7.826520e+01
42933,429330,8.659686e+01,7.631581e+01,7.826520e+01
42934,429340,8.659686e+01,7.631581e+01,7.826520e+01
42935,429350,8.659686e+01,7.631581e+01,7.826520e+01
42936,429360,8.669334e+01,7.635402e+01,7.859346e+01
42937,429370,8.669334e+01,7.635402e+01,7.859346e+01
42938,429380,8.669334e+01,7.635402e+01,7.859346e+01
42939,429390,8.669334e+01,7.635402e+01,7.859346e+01
42940,429400,8.669334e+01,7.635402e+01,7.859346e+01
42941,429410,8.678644e+01,7.639390e+01,7.890439e+01
42942,429420,8.678644e+01,7.639390e+01,7.890439e+01
42943,429430,8.678644e+01,7.639390e+01,7.890439e+01
42944,429440,8.678644e+01,7.639390e+01,7.890439e+01
42945,429450,8.678644e+01,7.639390e+01,7.890439e+01
42946,429460,8.687689e+01,7.643565e+01,7.919543e+01
42947,429470,8.687689e+01,7.643565e+01,7.919543e+01
42948,429480,8.687689e+01,7.643565e+01,7.919543e+01
42949,429490,8.687689e+01,7.643565e+01,7.919543e+01
42950,429500,8.687689e+01,7.643565e+01,7.919543e+01
42951,429510,8.696294e+01,7.647830e+01,7.946592e+01
42952,429520,8.696294e+01,7.647830e+01,7.946592e+01
42953,429530,8.696294e+01,7.647830e+01,7.946592e+01
42954,429540,8.696294e+01,7.647830e+01,7.946592e+01
42955,429550,8.696294e+01,7.647830e+01,7.946592e+01
42956,429560,8.704291e+01,7.652076e+01,7.971515e+01
42957,429570,8.704291e+01,7.652076e+01,7.971515e+01
42958,429580,8.704291e+01,7.652076e+01,7.971515e+01
42959,429590,8.704291e+01,7.652076e+01,7.971515e+01
42960,429600,8.704291e+01,7.652076e+01,7.971515e+01
42961,429610,8.711624e+01,7.656237e+01,7.994289e+01
42962,429620,8.711624e+01,7.656237e+01,7.994289e+01
42963,429630,8.711624e+01,7.656237e+01,7.994289e+01
42964,429640,8.711624e+01,7.656237e+01,7.994289e+01
42965,429650,8.711624e+01,7.656237e+01,7.994289e+01
42966,429660,8.718257e+01,7.660250e+01,8.014918e+01
42967,429670,8.718257e+01,7.660250e+01,8.014918e+01
42968,429680,8.718257e+01,7.660250e+01,8.014918e+01
42969,429690,8.718257e+01,7.660250e+01,8.014918e+01
42970,429700,8.718257e+01,7.660250e+01,8.014918e+01
42971,429710,8.724178e+01,7.664063e+01,8.033550e+01
42972,429720,8.724178e+01,7.664063e+01,8.033550e+01
42973,429730,8.724178e+01,7.664063e+01,8.033550e+01
42974,429740,8.724178e+01,7.664063e+01,8.033550e+01
42975,429750,8.724178e+01,7.664063e+01,8.033550e+01
42976,429760,8.729385e+01,7.667626e+01,8.050433e+01
42977,429770,8.729385e+01,7.667626e+01,8.050433e+01
